Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
15031;-96.1077;90.4548;4664.813;0.000;0.0000;0.0000;0.000;6.2848;0.537714;-0.550698;0.457430;-0.445368;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.340;True;;
15032;-96.1059;90.4564;4661.364;0.000;0.0000;0.0000;0.000;6.2526;0.537932;-0.550463;0.457244;-0.445587;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.350;True;;
15033;-96.1040;90.4578;4657.889;0.000;0.0000;0.0000;0.000;6.2214;0.538164;-0.550231;0.457044;-0.445798;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.360;True;;
15034;-96.1022;90.4592;4654.390;0.000;0.0000;0.0000;0.000;6.1892;0.538394;-0.549993;0.456846;-0.446018;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.370;True;;
15035;-96.1004;90.4606;4650.861;0.000;0.0000;0.0000;0.000;6.1575;0.538620;-0.549757;0.456650;-0.446237;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.380;True;;
15036;-96.0985;90.4621;4647.312;0.000;0.0000;0.0000;0.000;6.1250;0.538857;-0.549511;0.456449;-0.446459;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.390;True;;
15037;-96.0967;90.4634;4643.734;0.000;0.0000;0.0000;0.000;6.0944;0.539091;-0.549277;0.456246;-0.446672;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.400;True;;
15038;-96.0948;90.4648;4640.136;0.000;0.0000;0.0000;0.000;6.0621;0.539325;-0.549031;0.456044;-0.446898;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.410;True;;
15039;-96.0930;90.4661;4636.513;0.000;0.0000;0.0000;0.000;6.0312;0.539561;-0.548794;0.455836;-0.447116;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.420;True;;
15040;-96.0911;90.4674;4632.871;0.000;0.0000;0.0000;0.000;5.9992;0.539797;-0.548547;0.455631;-0.447342;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.430;True;;
15041;-96.0892;90.4686;4629.211;0.000;0.0000;0.0000;0.000;5.9671;0.540035;-0.548299;0.455423;-0.447572;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.440;True;;
15042;-96.0873;90.4699;4625.528;0.000;0.0000;0.0000;0.000;5.9356;0.540270;-0.548052;0.455218;-0.447798;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.450;True;;
15043;-96.0855;90.4711;4621.828;0.000;0.0000;0.0000;0.000;5.9041;0.540514;-0.547801;0.455010;-0.448023;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.460;True;;
15044;-96.0836;90.4723;4618.110;0.000;0.0000;0.0000;0.000;5.8727;0.540754;-0.547551;0.454801;-0.448251;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.470;True;;
15045;-96.0818;90.4734;4614.376;0.000;0.0000;0.0000;0.000;5.8419;0.540996;-0.547304;0.454586;-0.448479;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.480;True;;
15046;-96.0799;90.4745;4610.627;0.000;0.0000;0.0000;0.000;5.8108;0.541240;-0.547052;0.454371;-0.448710;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.490;True;;
15047;-96.0780;90.4756;4606.863;0.000;0.0000;0.0000;0.000;5.7785;0.541474;-0.546794;0.454165;-0.448950;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.500;True;;
15048;-96.0761;90.4766;4603.087;0.000;0.0000;0.0000;0.000;5.7480;0.541725;-0.546541;0.453944;-0.449179;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.510;True;;
15049;-96.0743;90.4776;4599.297;0.000;0.0000;0.0000;0.000;5.7178;0.541973;-0.546288;0.453726;-0.449408;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.520;True;;
15050;-96.0724;90.4786;4595.496;0.000;0.0000;0.0000;0.000;5.6869;0.542221;-0.546030;0.453507;-0.449644;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.530;True;;
15051;-96.0705;90.4794;4591.680;0.000;0.0000;0.0000;0.000;5.6574;0.542462;-0.545779;0.453293;-0.449873;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.540;True;;
15052;-96.0686;90.4803;4587.861;0.000;0.0000;0.0000;0.000;5.6258;0.542706;-0.545515;0.453075;-0.450118;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.550;True;;
15053;-96.0667;90.4811;4584.024;0.000;0.0000;0.0000;0.000;5.5967;0.542944;-0.545264;0.452866;-0.450347;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.560;True;;
15054;-96.0648;90.4819;4580.188;0.000;0.0000;0.0000;0.000;5.5666;0.543194;-0.545002;0.452641;-0.450587;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.570;True;;
15055;-96.0630;90.4827;4576.340;0.000;0.0000;0.0000;0.000;5.5382;0.543441;-0.544750;0.452419;-0.450818;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.580;True;;
15056;-96.0611;90.4834;4572.490;0.000;0.0000;0.0000;0.000;5.5086;0.543689;-0.544487;0.452197;-0.451057;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.590;True;;
15057;-96.0592;90.4841;4568.631;0.000;0.0000;0.0000;0.000;5.4805;0.543936;-0.544232;0.451976;-0.451290;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.600;True;;
15058;-96.0573;90.4847;4564.774;0.000;0.0000;0.0000;0.000;5.4514;0.544186;-0.543970;0.451748;-0.451533;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.610;True;;
15059;-96.0555;90.4853;4560.908;0.000;0.0000;0.0000;0.000;5.4230;0.544431;-0.543706;0.451536;-0.451768;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.620;True;;
15060;-96.0536;90.4858;4557.041;0.000;0.0000;0.0000;0.000;5.3954;0.544674;-0.543450;0.451313;-0.452005;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.630;True;;
15061;-96.0518;90.4864;4553.172;0.000;0.0000;0.0000;0.000;5.3688;0.544919;-0.543197;0.451089;-0.452238;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.640;True;;
15062;-96.0499;90.4868;4549.305;0.000;0.0000;0.0000;0.000;5.3416;0.545166;-0.542935;0.450868;-0.452474;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.650;True;;
15063;-96.0481;90.4872;4545.435;0.000;0.0000;0.0000;0.000;5.3150;0.545408;-0.542678;0.450650;-0.452710;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.660;True;;
15064;-96.0462;90.4876;4541.569;0.000;0.0000;0.0000;0.000;5.2886;0.545651;-0.542419;0.450431;-0.452946;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.670;True;;
15065;-96.0444;90.4879;4537.710;0.000;0.0000;0.0000;0.000;5.2626;0.545902;-0.542155;0.450204;-0.453183;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.680;True;;
15066;-96.0426;90.4882;4533.851;0.000;0.0000;0.0000;0.000;5.2371;0.546146;-0.541897;0.449982;-0.453419;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.690;True;;
15067;-96.0408;90.4884;4529.994;0.000;0.0000;0.0000;0.000;5.2125;0.546387;-0.541642;0.449764;-0.453650;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.700;True;;
15068;-96.0390;90.4886;4526.143;0.000;0.0000;0.0000;0.000;5.1884;0.546630;-0.541386;0.449544;-0.453881;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.710;True;;
15069;-96.0372;90.4887;4522.301;0.000;0.0000;0.0000;0.000;5.1648;0.546878;-0.541129;0.449320;-0.454110;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.720;True;;
15070;-96.0354;90.4888;4518.464;0.000;0.0000;0.0000;0.000;5.1406;0.547112;-0.540872;0.449105;-0.454347;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.730;True;;
15071;-96.0336;90.4889;4514.638;0.000;0.0000;0.0000;0.000;5.1171;0.547351;-0.540615;0.448883;-0.454583;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.740;True;;
15072;-96.0319;90.4889;4510.817;0.000;0.0000;0.0000;0.000;5.0960;0.547595;-0.540367;0.448663;-0.454803;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.750;True;;
15073;-96.0301;90.4889;4507.013;0.000;0.0000;0.0000;0.000;5.0729;0.547837;-0.540105;0.448441;-0.455041;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.760;True;;
15074;-96.0283;90.4889;4503.216;0.000;0.0000;0.0000;0.000;5.0515;0.548075;-0.539853;0.448220;-0.455270;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.770;True;;
15075;-96.0266;90.4887;4499.433;0.000;0.0000;0.0000;0.000;5.0303;0.548316;-0.539597;0.448001;-0.455499;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.780;True;;
15076;-96.0249;90.4886;4495.664;0.000;0.0000;0.0000;0.000;5.0090;0.548554;-0.539341;0.447779;-0.455735;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.790;True;;
15077;-96.0232;90.4884;4491.905;0.000;0.0000;0.0000;0.000;4.9888;0.548789;-0.539087;0.447568;-0.455959;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.800;True;;
15078;-96.0214;90.4882;4488.163;0.000;0.0000;0.0000;0.000;4.9689;0.549025;-0.538834;0.447350;-0.456188;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.810;True;;
15079;-96.0197;90.4879;4484.436;0.000;0.0000;0.0000;0.000;4.9501;0.549259;-0.538586;0.447132;-0.456413;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.820;True;;
15080;-96.0180;90.4876;4480.721;0.000;0.0000;0.0000;0.000;4.9323;0.549487;-0.538345;0.446921;-0.456631;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.830;True;;
15081;-96.0164;90.4872;4477.025;0.000;0.0000;0.0000;0.000;4.9148;0.549717;-0.538100;0.446709;-0.456849;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.840;True;;
15082;-96.0147;90.4868;4473.351;0.000;0.0000;0.0000;0.000;4.8969;0.549950;-0.537848;0.446498;-0.457071;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.850;True;;
15083;-96.0131;90.4863;4469.697;0.000;0.0000;0.0000;0.000;4.8798;0.550177;-0.537604;0.446282;-0.457296;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.860;True;;
15084;-96.0115;90.4858;4466.059;0.000;0.0000;0.0000;0.000;4.8641;0.550404;-0.537363;0.446072;-0.457510;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.870;True;;
15085;-96.0099;90.4853;4462.447;0.000;0.0000;0.0000;0.000;4.8483;0.550637;-0.537117;0.445860;-0.457727;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.880;True;;
15086;-96.0083;90.4847;4458.854;0.000;0.0000;0.0000;0.000;4.8325;0.550858;-0.536874;0.445655;-0.457945;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.890;True;;
15087;-96.0068;90.4841;4455.283;0.000;0.0000;0.0000;0.000;4.8190;0.551085;-0.536639;0.445443;-0.458153;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.900;True;;
15088;-96.0052;90.4835;4451.737;0.000;0.0000;0.0000;0.000;4.8045;0.551308;-0.536397;0.445239;-0.458366;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.910;True;;
15089;-96.0036;90.4829;4448.217;0.000;0.0000;0.0000;0.000;4.7903;0.551529;-0.536155;0.445035;-0.458582;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.920;True;;
15090;-96.0021;90.4822;4444.723;0.000;0.0000;0.0000;0.000;4.7763;0.551746;-0.535916;0.444831;-0.458799;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.930;True;;
15091;-96.0006;90.4815;4441.250;0.000;0.0000;0.0000;0.000;4.7660;0.551968;-0.535693;0.444621;-0.458996;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.940;True;;
15092;-95.9991;90.4808;4437.807;0.000;0.0000;0.0000;0.000;4.7539;0.552185;-0.535458;0.444422;-0.459202;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.950;True;;
15093;-95.9977;90.4799;4434.393;0.000;0.0000;0.0000;0.000;4.7418;0.552397;-0.535224;0.444222;-0.459412;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.960;True;;
15094;-95.9962;90.4791;4431.007;0.000;0.0000;0.0000;0.000;4.7318;0.552614;-0.534998;0.444020;-0.459610;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.970;True;;
15095;-95.9948;90.4783;4427.650;0.000;0.0000;0.0000;0.000;4.7214;0.552822;-0.534772;0.443823;-0.459813;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.980;True;;
15096;-95.9934;90.4774;4424.323;0.000;0.0000;0.0000;0.000;4.7116;0.553032;-0.534546;0.443630;-0.460010;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:07.990;True;;
15097;-95.9920;90.4765;4421.032;0.000;0.0000;0.0000;0.000;4.7028;0.553245;-0.534321;0.443427;-0.460210;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.000;True;;
15098;-95.9906;90.4756;4417.770;0.000;0.0000;0.0000;0.000;4.6942;0.553454;-0.534098;0.443233;-0.460405;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.010;True;;
15099;-95.9893;90.4746;4414.541;0.000;0.0000;0.0000;0.000;4.6853;0.553654;-0.533876;0.443044;-0.460603;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.020;True;;
15100;-95.9879;90.4736;4411.347;0.000;0.0000;0.0000;0.000;4.6770;0.553859;-0.533652;0.442857;-0.460797;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.030;True;;
15101;-95.9867;90.4726;4408.183;0.000;0.0000;0.0000;0.000;4.6714;0.554060;-0.533447;0.442663;-0.460979;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.040;True;;
15102;-95.9854;90.4716;4405.055;0.000;0.0000;0.0000;0.000;4.6638;0.554251;-0.533232;0.442486;-0.461168;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.050;True;;
15103;-95.9842;90.4706;4401.970;0.000;0.0000;0.0000;0.000;4.6587;0.554459;-0.533019;0.442288;-0.461354;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.060;True;;
15104;-95.9830;90.4696;4398.918;0.000;0.0000;0.0000;0.000;4.6528;0.554656;-0.532807;0.442105;-0.461537;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.070;True;;
15105;-95.9817;90.4685;4395.898;0.000;0.0000;0.0000;0.000;4.6470;0.554837;-0.532604;0.441933;-0.461718;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.080;True;;
15106;-95.9805;90.4675;4392.922;0.000;0.0000;0.0000;0.000;4.6422;0.555028;-0.532398;0.441752;-0.461899;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.090;True;;
15107;-95.9794;90.4664;4389.986;0.000;0.0000;0.0000;0.000;4.6385;0.555220;-0.532198;0.441568;-0.462076;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.100;True;;
15108;-95.9783;90.4653;4387.088;0.000;0.0000;0.0000;0.000;4.6337;0.555406;-0.531991;0.441398;-0.462252;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.110;True;;
15109;-95.9771;90.4642;4384.229;0.000;0.0000;0.0000;0.000;4.6311;0.555587;-0.531802;0.441221;-0.462422;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.120;True;;
15110;-95.9761;90.4631;4381.416;0.000;0.0000;0.0000;0.000;4.6278;0.555772;-0.531602;0.441047;-0.462596;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.130;True;;
15111;-95.9750;90.4619;4378.638;0.000;0.0000;0.0000;0.000;4.6254;0.555948;-0.531414;0.440883;-0.462756;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.140;True;;
15112;-95.9740;90.4607;4375.908;0.000;0.0000;0.0000;0.000;4.6227;0.556124;-0.531221;0.440714;-0.462927;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.150;True;;
15113;-95.9731;90.4596;4373.219;0.000;0.0000;0.0000;0.000;4.6198;0.556293;-0.531032;0.440555;-0.463093;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.160;True;;
15114;-95.9721;90.4584;4370.574;0.000;0.0000;0.0000;0.000;4.6191;0.556466;-0.530852;0.440389;-0.463248;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.170;True;;
15115;-95.9712;90.4572;4367.974;0.000;0.0000;0.0000;0.000;4.6172;0.556630;-0.530670;0.440233;-0.463409;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.180;True;;
15116;-95.9702;90.4561;4365.422;0.000;0.0000;0.0000;0.000;4.6157;0.556796;-0.530486;0.440072;-0.463572;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.190;True;;
15117;-95.9694;90.4549;4362.914;0.000;0.0000;0.0000;0.000;4.6169;0.556967;-0.530317;0.439910;-0.463714;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.200;True;;
15118;-95.9685;90.4538;4360.448;0.000;0.0000;0.0000;0.000;4.6147;0.557114;-0.530142;0.439770;-0.463870;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.210;True;;
15119;-95.9677;90.4526;4358.036;0.000;0.0000;0.0000;0.000;4.6164;0.557282;-0.529976;0.439607;-0.464014;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.220;True;;
15120;-95.9669;90.4515;4355.664;0.000;0.0000;0.0000;0.000;4.6153;0.557424;-0.529810;0.439471;-0.464159;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.230;True;;
15121;-95.9662;90.4504;4353.346;0.000;0.0000;0.0000;0.000;4.6168;0.557582;-0.529649;0.439320;-0.464298;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.240;True;;
15122;-95.9654;90.4493;4351.072;0.000;0.0000;0.0000;0.000;4.6158;0.557718;-0.529487;0.439190;-0.464441;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.250;True;;
15123;-95.9647;90.4482;4348.853;0.000;0.0000;0.0000;0.000;4.6168;0.557866;-0.529329;0.439047;-0.464579;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.260;True;;
15124;-95.9641;90.4470;4346.683;0.000;0.0000;0.0000;0.000;4.6175;0.558008;-0.529172;0.438911;-0.464716;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.270;True;;
15125;-95.9635;90.4459;4344.564;0.000;0.0000;0.0000;0.000;4.6192;0.558149;-0.529023;0.438775;-0.464845;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.280;True;;
15126;-95.9628;90.4448;4342.491;0.000;0.0000;0.0000;0.000;4.6201;0.558276;-0.528881;0.438648;-0.464974;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.290;True;;
15127;-95.9623;90.4437;4340.472;0.000;0.0000;0.0000;0.000;4.6212;0.558408;-0.528734;0.438528;-0.465096;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.300;True;;
15128;-95.9617;90.4426;4338.511;0.000;0.0000;0.0000;0.000;4.6237;0.558541;-0.528595;0.438388;-0.465226;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.310;True;;
15129;-95.9613;90.4416;4336.598;0.000;0.0000;0.0000;0.000;4.6258;0.558668;-0.528460;0.438268;-0.465341;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.320;True;;
15130;-95.9608;90.4405;4334.734;0.000;0.0000;0.0000;0.000;4.6273;0.558785;-0.528329;0.438157;-0.465452;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.330;True;;
15131;-95.9603;90.4395;4332.930;0.000;0.0000;0.0000;0.000;4.6291;0.558905;-0.528196;0.438038;-0.465571;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.340;True;;
15132;-95.9599;90.4385;4331.176;0.000;0.0000;0.0000;0.000;4.6306;0.559017;-0.528070;0.437931;-0.465681;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.350;True;;
15133;-95.9595;90.4375;4329.477;0.000;0.0000;0.0000;0.000;4.6316;0.559125;-0.527943;0.437828;-0.465792;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.360;True;;
15134;-95.9592;90.4366;4327.831;0.000;0.0000;0.0000;0.000;4.6352;0.559233;-0.527836;0.437716;-0.465889;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.370;True;;
15135;-95.9589;90.4357;4326.245;0.000;0.0000;0.0000;0.000;4.6378;0.559340;-0.527722;0.437608;-0.465991;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.380;True;;
15136;-95.9586;90.4348;4324.710;0.000;0.0000;0.0000;0.000;4.6383;0.559434;-0.527606;0.437521;-0.466091;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.390;True;;
15137;-95.9584;90.4339;4323.235;0.000;0.0000;0.0000;0.000;4.6413;0.559534;-0.527502;0.437418;-0.466185;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.400;True;;
15138;-95.9582;90.4331;4321.815;0.000;0.0000;0.0000;0.000;4.6431;0.559625;-0.527399;0.437326;-0.466279;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.410;True;;
15139;-95.9581;90.4323;4320.448;0.000;0.0000;0.0000;0.000;4.6457;0.559715;-0.527305;0.437240;-0.466358;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.420;True;;
15140;-95.9579;90.4315;4319.142;0.000;0.0000;0.0000;0.000;4.6476;0.559799;-0.527209;0.437152;-0.466447;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;63;'29.06.2021 10:11:08.430;True;;
