Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
22628;110.8249;91.0964;2028.306;0.000;0.0000;0.0000;0.000;6.7646;0.575661;-0.571756;-0.412293;0.414395;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.160;True;;
22629;110.8269;91.0965;2028.158;0.000;0.0000;0.0000;0.000;6.7626;0.575676;-0.571746;-0.412274;0.414408;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.170;True;;
22630;110.8290;91.0966;2028.000;0.000;0.0000;0.0000;0.000;6.7626;0.575679;-0.571740;-0.412265;0.414419;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.180;True;;
22631;110.8310;91.0967;2027.845;0.000;0.0000;0.0000;0.000;6.7611;0.575690;-0.571726;-0.412253;0.414437;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.190;True;;
22632;110.8331;91.0968;2027.685;0.000;0.0000;0.0000;0.000;6.7601;0.575697;-0.571715;-0.412239;0.414455;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.200;True;;
22633;110.8351;91.0969;2027.521;0.000;0.0000;0.0000;0.000;6.7592;0.575706;-0.571708;-0.412226;0.414466;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.210;True;;
22634;110.8371;91.0971;2027.358;0.000;0.0000;0.0000;0.000;6.7569;0.575722;-0.571694;-0.412206;0.414483;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.220;True;;
22635;110.8392;91.0972;2027.189;0.000;0.0000;0.0000;0.000;6.7554;0.575734;-0.571683;-0.412190;0.414498;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.230;True;;
22636;110.8412;91.0973;2027.021;0.000;0.0000;0.0000;0.000;6.7533;0.575749;-0.571667;-0.412173;0.414516;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.240;True;;
22637;110.8432;91.0974;2026.848;0.000;0.0000;0.0000;0.000;6.7513;0.575762;-0.571653;-0.412155;0.414534;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.250;True;;
22638;110.8451;91.0974;2026.668;0.000;0.0000;0.0000;0.000;6.7508;0.575766;-0.571645;-0.412143;0.414552;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.260;True;;
22639;110.8471;91.0975;2026.490;0.000;0.0000;0.0000;0.000;6.7483;0.575786;-0.571632;-0.412122;0.414563;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.270;True;;
22640;110.8490;91.0976;2026.306;0.000;0.0000;0.0000;0.000;6.7474;0.575793;-0.571621;-0.412111;0.414580;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.280;True;;
22641;110.8510;91.0977;2026.113;0.000;0.0000;0.0000;0.000;6.7475;0.575798;-0.571627;-0.412095;0.414581;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.290;True;;
22642;110.8530;91.0978;2025.926;0.000;0.0000;0.0000;0.000;6.7457;0.575810;-0.571610;-0.412081;0.414601;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.300;True;;
22643;110.8549;91.0980;2025.742;0.000;0.0000;0.0000;0.000;6.7426;0.575829;-0.571590;-0.412058;0.414625;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.310;True;;
22644;110.8568;91.0981;2025.550;0.000;0.0000;0.0000;0.000;6.7407;0.575844;-0.571575;-0.412041;0.414642;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.320;True;;
22645;110.8587;91.0981;2025.353;0.000;0.0000;0.0000;0.000;6.7395;0.575855;-0.571562;-0.412030;0.414656;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.330;True;;
22646;110.8606;91.0982;2025.157;0.000;0.0000;0.0000;0.000;6.7373;0.575870;-0.571550;-0.412009;0.414672;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.340;True;;
22647;110.8624;91.0984;2024.964;0.000;0.0000;0.0000;0.000;6.7342;0.575888;-0.571520;-0.411994;0.414703;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.350;True;;
22648;110.8643;91.0986;2024.766;0.000;0.0000;0.0000;0.000;6.7314;0.575910;-0.571502;-0.411973;0.414719;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.360;True;;
22649;110.8662;91.0987;2024.563;0.000;0.0000;0.0000;0.000;6.7290;0.575928;-0.571489;-0.411951;0.414733;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.370;True;;
22650;110.8680;91.0988;2024.361;0.000;0.0000;0.0000;0.000;6.7266;0.575942;-0.571465;-0.411938;0.414761;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.380;True;;
22651;110.8698;91.0989;2024.156;0.000;0.0000;0.0000;0.000;6.7239;0.575962;-0.571449;-0.411916;0.414777;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.390;True;;
22652;110.8716;91.0991;2023.953;0.000;0.0000;0.0000;0.000;6.7203;0.575985;-0.571423;-0.411894;0.414800;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.400;True;;
22653;110.8734;91.0992;2023.742;0.000;0.0000;0.0000;0.000;6.7183;0.576000;-0.571406;-0.411879;0.414818;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.410;True;;
22654;110.8752;91.0993;2023.531;0.000;0.0000;0.0000;0.000;6.7156;0.576020;-0.571390;-0.411858;0.414835;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.420;True;;
22655;110.8769;91.0994;2023.324;0.000;0.0000;0.0000;0.000;6.7113;0.576047;-0.571363;-0.411831;0.414861;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.430;True;;
22656;110.8786;91.0995;2023.113;0.000;0.0000;0.0000;0.000;6.7081;0.576067;-0.571339;-0.411812;0.414885;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.440;True;;
22657;110.8803;91.0997;2022.898;0.000;0.0000;0.0000;0.000;6.7055;0.576085;-0.571317;-0.411796;0.414906;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.450;True;;
22658;110.8819;91.0998;2022.681;0.000;0.0000;0.0000;0.000;6.7030;0.576101;-0.571293;-0.411780;0.414933;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.460;True;;
22659;110.8836;91.0999;2022.462;0.000;0.0000;0.0000;0.000;6.7006;0.576118;-0.571276;-0.411761;0.414951;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.470;True;;
22660;110.8853;91.1000;2022.245;0.000;0.0000;0.0000;0.000;6.6970;0.576142;-0.571256;-0.411737;0.414969;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.480;True;;
22661;110.8869;91.1001;2022.027;0.000;0.0000;0.0000;0.000;6.6936;0.576164;-0.571230;-0.411716;0.414995;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.490;True;;
22662;110.8885;91.1003;2021.810;0.000;0.0000;0.0000;0.000;6.6897;0.576191;-0.571202;-0.411696;0.415017;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.500;True;;
22663;110.8901;91.1004;2021.586;0.000;0.0000;0.0000;0.000;6.6871;0.576208;-0.571183;-0.411676;0.415039;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.510;True;;
22664;110.8917;91.1005;2021.358;0.000;0.0000;0.0000;0.000;6.6854;0.576223;-0.571174;-0.411659;0.415048;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.520;True;;
22665;110.8931;91.1006;2021.138;0.000;0.0000;0.0000;0.000;6.6818;0.576243;-0.571144;-0.411640;0.415079;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.530;True;;
22666;110.8947;91.1008;2020.914;0.000;0.0000;0.0000;0.000;6.6782;0.576268;-0.571123;-0.411615;0.415097;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.540;True;;
22667;110.8962;91.1009;2020.692;0.000;0.0000;0.0000;0.000;6.6748;0.576290;-0.571095;-0.411598;0.415124;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.550;True;;
22668;110.8976;91.1010;2020.465;0.000;0.0000;0.0000;0.000;6.6720;0.576309;-0.571076;-0.411578;0.415142;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.560;True;;
22669;110.8990;91.1011;2020.239;0.000;0.0000;0.0000;0.000;6.6687;0.576332;-0.571054;-0.411557;0.415162;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.570;True;;
22670;110.9005;91.1013;2020.014;0.000;0.0000;0.0000;0.000;6.6651;0.576356;-0.571031;-0.411535;0.415182;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.580;True;;
22671;110.9019;91.1014;2019.787;0.000;0.0000;0.0000;0.000;6.6621;0.576375;-0.571011;-0.411513;0.415204;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.590;True;;
22672;110.9032;91.1015;2019.562;0.000;0.0000;0.0000;0.000;6.6586;0.576397;-0.570982;-0.411496;0.415232;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.600;True;;
22673;110.9046;91.1016;2019.335;0.000;0.0000;0.0000;0.000;6.6553;0.576421;-0.570959;-0.411477;0.415248;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.610;True;;
22674;110.9060;91.1018;2019.109;0.000;0.0000;0.0000;0.000;6.6519;0.576444;-0.570935;-0.411456;0.415271;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.620;True;;
22675;110.9072;91.1020;2018.885;0.000;0.0000;0.0000;0.000;6.6478;0.576468;-0.570910;-0.411431;0.415296;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.630;True;;
22676;110.9085;91.1020;2018.652;0.000;0.0000;0.0000;0.000;6.6465;0.576480;-0.570895;-0.411422;0.415310;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.640;True;;
22677;110.9097;91.1021;2018.428;0.000;0.0000;0.0000;0.000;6.6427;0.576504;-0.570868;-0.411400;0.415335;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.650;True;;
22678;110.9109;91.1023;2018.199;0.000;0.0000;0.0000;0.000;6.6399;0.576523;-0.570850;-0.411380;0.415353;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.660;True;;
22679;110.9122;91.1024;2017.975;0.000;0.0000;0.0000;0.000;6.6360;0.576549;-0.570825;-0.411358;0.415373;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.670;True;;
22680;110.9133;91.1025;2017.749;0.000;0.0000;0.0000;0.000;6.6332;0.576567;-0.570799;-0.411344;0.415398;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.680;True;;
22681;110.9144;91.1026;2017.523;0.000;0.0000;0.0000;0.000;6.6299;0.576588;-0.570780;-0.411323;0.415415;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.690;True;;
22682;110.9155;91.1028;2017.301;0.000;0.0000;0.0000;0.000;6.6266;0.576610;-0.570748;-0.411309;0.415443;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.700;True;;
22683;110.9166;91.1029;2017.075;0.000;0.0000;0.0000;0.000;6.6236;0.576630;-0.570731;-0.411287;0.415459;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.710;True;;
22684;110.9176;91.1030;2016.852;0.000;0.0000;0.0000;0.000;6.6209;0.576644;-0.570703;-0.411275;0.415491;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.720;True;;
22685;110.9187;91.1030;2016.624;0.000;0.0000;0.0000;0.000;6.6188;0.576662;-0.570694;-0.411257;0.415496;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.730;True;;
22686;110.9196;91.1032;2016.408;0.000;0.0000;0.0000;0.000;6.6141;0.576691;-0.570665;-0.411231;0.415523;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.740;True;;
22687;110.9206;91.1034;2016.186;0.000;0.0000;0.0000;0.000;6.6115;0.576708;-0.570643;-0.411216;0.415542;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.750;True;;
22688;110.9216;91.1035;2015.966;0.000;0.0000;0.0000;0.000;6.6083;0.576730;-0.570617;-0.411202;0.415563;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.760;True;;
22689;110.9224;91.1035;2015.746;0.000;0.0000;0.0000;0.000;6.6056;0.576746;-0.570601;-0.411182;0.415581;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.770;True;;
22690;110.9233;91.1036;2015.528;0.000;0.0000;0.0000;0.000;6.6023;0.576769;-0.570583;-0.411161;0.415594;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.780;True;;
22691;110.9241;91.1038;2015.307;0.000;0.0000;0.0000;0.000;6.6009;0.576779;-0.570566;-0.411152;0.415614;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.790;True;;
22692;110.9250;91.1040;2015.092;0.000;0.0000;0.0000;0.000;6.5980;0.576798;-0.570540;-0.411139;0.415634;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.800;True;;
22693;110.9258;91.1040;2014.876;0.000;0.0000;0.0000;0.000;6.5949;0.576821;-0.570524;-0.411120;0.415644;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.810;True;;
22694;110.9265;91.1041;2014.659;0.000;0.0000;0.0000;0.000;6.5933;0.576830;-0.570511;-0.411107;0.415663;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.820;True;;
22695;110.9272;91.1042;2014.452;0.000;0.0000;0.0000;0.000;6.5895;0.576855;-0.570481;-0.411091;0.415685;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.830;True;;
22696;110.9279;91.1044;2014.243;0.000;0.0000;0.0000;0.000;6.5864;0.576877;-0.570460;-0.411074;0.415701;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.840;True;;
22697;110.9286;91.1045;2014.030;0.000;0.0000;0.0000;0.000;6.5850;0.576886;-0.570446;-0.411063;0.415717;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.850;True;;
22698;110.9292;91.1046;2013.821;0.000;0.0000;0.0000;0.000;6.5828;0.576901;-0.570431;-0.411049;0.415731;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.860;True;;
22699;110.9298;91.1047;2013.615;0.000;0.0000;0.0000;0.000;6.5807;0.576915;-0.570410;-0.411040;0.415749;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.870;True;;
22700;110.9303;91.1048;2013.410;0.000;0.0000;0.0000;0.000;6.5784;0.576931;-0.570396;-0.411026;0.415762;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.880;True;;
22701;110.9308;91.1049;2013.206;0.000;0.0000;0.0000;0.000;6.5762;0.576944;-0.570379;-0.411013;0.415778;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.890;True;;
22702;110.9313;91.1050;2013.005;0.000;0.0000;0.0000;0.000;6.5745;0.576954;-0.570359;-0.411005;0.415800;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.900;True;;
22703;110.9318;91.1052;2012.804;0.000;0.0000;0.0000;0.000;6.5725;0.576971;-0.570348;-0.410990;0.415806;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.910;True;;
22704;110.9322;91.1053;2012.605;0.000;0.0000;0.0000;0.000;6.5711;0.576980;-0.570332;-0.410985;0.415821;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.920;True;;
22705;110.9326;91.1053;2012.410;0.000;0.0000;0.0000;0.000;6.5687;0.576996;-0.570314;-0.410972;0.415835;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.930;True;;
22706;110.9329;91.1055;2012.223;0.000;0.0000;0.0000;0.000;6.5645;0.577022;-0.570295;-0.410946;0.415852;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.940;True;;
22707;110.9332;91.1055;2012.024;0.000;0.0000;0.0000;0.000;6.5650;0.577020;-0.570290;-0.410947;0.415860;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.950;True;;
22708;110.9335;91.1056;2011.835;0.000;0.0000;0.0000;0.000;6.5629;0.577033;-0.570276;-0.410934;0.415874;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.960;True;;
22709;110.9338;91.1057;2011.650;0.000;0.0000;0.0000;0.000;6.5605;0.577049;-0.570257;-0.410924;0.415888;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.970;True;;
22710;110.9340;91.1058;2011.461;0.000;0.0000;0.0000;0.000;6.5594;0.577058;-0.570248;-0.410915;0.415896;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.980;True;;
22711;110.9342;91.1059;2011.278;0.000;0.0000;0.0000;0.000;6.5578;0.577070;-0.570234;-0.410907;0.415908;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:44.990;True;;
22712;110.9344;91.1060;2011.098;0.000;0.0000;0.0000;0.000;6.5556;0.577085;-0.570225;-0.410891;0.415914;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.000;True;;
22713;110.9345;91.1061;2010.917;0.000;0.0000;0.0000;0.000;6.5550;0.577087;-0.570211;-0.410890;0.415931;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.010;True;;
22714;110.9346;91.1061;2010.739;0.000;0.0000;0.0000;0.000;6.5537;0.577099;-0.570203;-0.410882;0.415934;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.020;True;;
22715;110.9347;91.1062;2010.564;0.000;0.0000;0.0000;0.000;6.5526;0.577107;-0.570190;-0.410879;0.415943;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.030;True;;
22716;110.9347;91.1063;2010.396;0.000;0.0000;0.0000;0.000;6.5502;0.577123;-0.570176;-0.410866;0.415954;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.040;True;;
22717;110.9347;91.1064;2010.224;0.000;0.0000;0.0000;0.000;6.5493;0.577130;-0.570169;-0.410859;0.415960;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.050;True;;
22718;110.9346;91.1065;2010.058;0.000;0.0000;0.0000;0.000;6.5478;0.577140;-0.570159;-0.410850;0.415969;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.060;True;;
22719;110.9346;91.1066;2009.890;0.000;0.0000;0.0000;0.000;6.5475;0.577145;-0.570151;-0.410850;0.415974;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.070;True;;
22720;110.9344;91.1067;2009.727;0.000;0.0000;0.0000;0.000;6.5466;0.577150;-0.570145;-0.410843;0.415982;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.080;True;;
22721;110.9343;91.1068;2009.570;0.000;0.0000;0.0000;0.000;6.5445;0.577166;-0.570130;-0.410834;0.415988;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.090;True;;
22722;110.9341;91.1069;2009.414;0.000;0.0000;0.0000;0.000;6.5436;0.577172;-0.570118;-0.410832;0.415997;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.100;True;;
22723;110.9339;91.1069;2009.256;0.000;0.0000;0.0000;0.000;6.5435;0.577172;-0.570117;-0.410828;0.416005;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.110;True;;
22724;110.9336;91.1070;2009.110;0.000;0.0000;0.0000;0.000;6.5407;0.577191;-0.570100;-0.410816;0.416014;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.120;True;;
22725;110.9333;91.1071;2008.960;0.000;0.0000;0.0000;0.000;6.5404;0.577192;-0.570090;-0.410817;0.416024;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.130;True;;
22726;110.9330;91.1071;2008.813;0.000;0.0000;0.0000;0.000;6.5395;0.577199;-0.570086;-0.410811;0.416027;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.140;True;;
22727;110.9327;91.1072;2008.670;0.000;0.0000;0.0000;0.000;6.5385;0.577206;-0.570076;-0.410809;0.416032;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.150;True;;
22728;110.9322;91.1072;2008.525;0.000;0.0000;0.0000;0.000;6.5388;0.577204;-0.570076;-0.410807;0.416036;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.160;True;;
22729;110.9319;91.1073;2008.390;0.000;0.0000;0.0000;0.000;6.5367;0.577220;-0.570066;-0.410799;0.416036;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.170;True;;
22730;110.9314;91.1073;2008.254;0.000;0.0000;0.0000;0.000;6.5363;0.577222;-0.570059;-0.410798;0.416045;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.180;True;;
22731;110.9310;91.1074;2008.122;0.000;0.0000;0.0000;0.000;6.5353;0.577230;-0.570049;-0.410796;0.416048;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.190;True;;
22732;110.9304;91.1075;2007.996;0.000;0.0000;0.0000;0.000;6.5334;0.577240;-0.570039;-0.410787;0.416057;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.200;True;;
22733;110.9299;91.1076;2007.867;0.000;0.0000;0.0000;0.000;6.5333;0.577242;-0.570034;-0.410788;0.416061;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.210;True;;
22734;110.9293;91.1077;2007.746;0.000;0.0000;0.0000;0.000;6.5317;0.577252;-0.570026;-0.410781;0.416065;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.220;True;;
22735;110.9287;91.1077;2007.621;0.000;0.0000;0.0000;0.000;6.5321;0.577250;-0.570025;-0.410784;0.416066;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.230;True;;
22736;110.9280;91.1078;2007.505;0.000;0.0000;0.0000;0.000;6.5313;0.577255;-0.570015;-0.410783;0.416073;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.240;True;;
22737;110.9273;91.1078;2007.388;0.000;0.0000;0.0000;0.000;6.5307;0.577259;-0.570016;-0.410778;0.416071;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.250;True;;
22738;110.9267;91.1079;2007.275;0.000;0.0000;0.0000;0.000;6.5306;0.577262;-0.570005;-0.410786;0.416074;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:39:45.260;True;;
