Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
2041;111.2546;90.6218;2850.727;0.000;0.0000;0.0000;0.000;9.7738;0.545019;-0.582680;-0.436793;0.415512;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.200;True;;
2042;111.2474;90.6289;2845.502;0.000;0.0000;0.0000;0.000;9.7572;0.545191;-0.582472;-0.436735;0.415639;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.210;True;;
2043;111.2401;90.6362;2840.235;0.000;0.0000;0.0000;0.000;9.7330;0.545412;-0.582224;-0.436645;0.415790;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.220;True;;
2044;111.2327;90.6433;2834.885;0.000;0.0000;0.0000;0.000;9.7112;0.545621;-0.582003;-0.436562;0.415913;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.230;True;;
2045;111.2254;90.6505;2829.474;0.000;0.0000;0.0000;0.000;9.6867;0.545848;-0.581776;-0.436465;0.416035;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.240;True;;
2046;111.2179;90.6576;2824.003;0.000;0.0000;0.0000;0.000;9.6606;0.546087;-0.581534;-0.436365;0.416165;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.250;True;;
2047;111.2104;90.6648;2818.478;0.000;0.0000;0.0000;0.000;9.6298;0.546359;-0.581284;-0.436238;0.416289;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.260;True;;
2048;111.2029;90.6719;2812.891;0.000;0.0000;0.0000;0.000;9.5975;0.546642;-0.581023;-0.436109;0.416417;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.270;True;;
2049;111.1953;90.6790;2807.242;0.000;0.0000;0.0000;0.000;9.5633;0.546936;-0.580767;-0.435965;0.416540;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.280;True;;
2050;111.1876;90.6860;2801.536;0.000;0.0000;0.0000;0.000;9.5269;0.547247;-0.580496;-0.435814;0.416667;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.290;True;;
2051;111.1799;90.6929;2795.780;0.000;0.0000;0.0000;0.000;9.4860;0.547588;-0.580208;-0.435642;0.416800;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.300;True;;
2052;111.1723;90.6999;2789.965;0.000;0.0000;0.0000;0.000;9.4437;0.547941;-0.579912;-0.435468;0.416929;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.310;True;;
2053;111.1645;90.7066;2784.093;0.000;0.0000;0.0000;0.000;9.3991;0.548308;-0.579615;-0.435279;0.417058;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.320;True;;
2054;111.1567;90.7134;2778.174;0.000;0.0000;0.0000;0.000;9.3495;0.548708;-0.579301;-0.435066;0.417190;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.330;True;;
2055;111.1488;90.7200;2772.208;0.000;0.0000;0.0000;0.000;9.2974;0.549126;-0.578962;-0.434847;0.417338;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.340;True;;
2056;111.1409;90.7266;2766.176;0.000;0.0000;0.0000;0.000;9.2451;0.549544;-0.578646;-0.434619;0.417464;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.350;True;;
2057;111.1330;90.7331;2760.104;0.000;0.0000;0.0000;0.000;9.1876;0.549999;-0.578300;-0.434371;0.417603;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.360;True;;
2058;111.1250;90.7395;2753.984;0.000;0.0000;0.0000;0.000;9.1276;0.550470;-0.577941;-0.434111;0.417749;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.370;True;;
2059;111.1171;90.7459;2747.821;0.000;0.0000;0.0000;0.000;9.0645;0.550964;-0.577562;-0.433843;0.417900;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.380;True;;
2060;111.1090;90.7522;2741.601;0.000;0.0000;0.0000;0.000;9.0002;0.551463;-0.577200;-0.433558;0.418039;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.390;True;;
2061;111.1010;90.7583;2735.350;0.000;0.0000;0.0000;0.000;8.9306;0.551997;-0.576799;-0.433255;0.418200;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.400;True;;
2062;111.0929;90.7645;2729.052;0.000;0.0000;0.0000;0.000;8.8585;0.552548;-0.576402;-0.432936;0.418351;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.410;True;;
2063;111.0848;90.7705;2722.703;0.000;0.0000;0.0000;0.000;8.7865;0.553101;-0.576002;-0.432619;0.418498;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.420;True;;
2064;111.0767;90.7763;2716.321;0.000;0.0000;0.0000;0.000;8.7100;0.553682;-0.575580;-0.432281;0.418661;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.430;True;;
2065;111.0686;90.7821;2709.900;0.000;0.0000;0.0000;0.000;8.6302;0.554284;-0.575154;-0.431925;0.418818;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.440;True;;
2066;111.0605;90.7877;2703.449;0.000;0.0000;0.0000;0.000;8.5462;0.554915;-0.574704;-0.431552;0.418985;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.450;True;;
2067;111.0523;90.7931;2696.955;0.000;0.0000;0.0000;0.000;8.4616;0.555547;-0.574256;-0.431171;0.419152;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.460;True;;
2068;111.0441;90.7983;2690.426;0.000;0.0000;0.0000;0.000;8.3740;0.556201;-0.573796;-0.430780;0.419319;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.470;True;;
2069;111.0360;90.8034;2683.872;0.000;0.0000;0.0000;0.000;8.2817;0.556883;-0.573316;-0.430364;0.419496;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.480;True;;
2070;111.0277;90.8083;2677.280;0.000;0.0000;0.0000;0.000;8.1895;0.557565;-0.572834;-0.429950;0.419672;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.490;True;;
2071;111.0196;90.8130;2670.660;0.000;0.0000;0.0000;0.000;8.0941;0.558269;-0.572346;-0.429517;0.419847;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.500;True;;
2072;111.0114;90.8176;2664.026;0.000;0.0000;0.0000;0.000;7.9931;0.559008;-0.571826;-0.429059;0.420040;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.510;True;;
2073;111.0032;90.8220;2657.361;0.000;0.0000;0.0000;0.000;7.8918;0.559749;-0.571304;-0.428599;0.420232;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.520;True;;
2074;110.9950;90.8263;2650.671;0.000;0.0000;0.0000;0.000;7.7890;0.560499;-0.570775;-0.428132;0.420427;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.530;True;;
2075;110.9868;90.8304;2643.965;0.000;0.0000;0.0000;0.000;7.6815;0.561279;-0.570237;-0.427637;0.420622;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.540;True;;
2076;110.9787;90.8342;2637.229;0.000;0.0000;0.0000;0.000;7.5747;0.562055;-0.569700;-0.427146;0.420812;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.550;True;;
2077;110.9706;90.8380;2630.488;0.000;0.0000;0.0000;0.000;7.4635;0.562861;-0.569132;-0.426635;0.421022;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.560;True;;
2078;110.9624;90.8416;2623.727;0.000;0.0000;0.0000;0.000;7.3500;0.563677;-0.568574;-0.426103;0.421223;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.570;True;;
2079;110.9542;90.8450;2616.958;0.000;0.0000;0.0000;0.000;7.2346;0.564509;-0.567992;-0.425565;0.421437;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.580;True;;
2080;110.9461;90.8482;2610.171;0.000;0.0000;0.0000;0.000;7.1181;0.565346;-0.567417;-0.425018;0.421642;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.590;True;;
2081;110.9380;90.8511;2603.371;0.000;0.0000;0.0000;0.000;7.0006;0.566190;-0.566841;-0.424465;0.421841;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.600;True;;
2082;110.9299;90.8538;2596.574;0.000;0.0000;0.0000;0.000;6.8793;0.567056;-0.566244;-0.423889;0.422059;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.610;True;;
2083;110.9219;90.8563;2589.763;0.000;0.0000;0.0000;0.000;6.7584;0.567917;-0.565661;-0.423309;0.422266;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.620;True;;
2084;110.9138;90.8584;2582.958;0.000;0.0000;0.0000;0.000;6.6341;0.568803;-0.565053;-0.422717;0.422479;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.630;True;;
2085;110.9058;90.8603;2576.149;0.000;0.0000;0.0000;0.000;6.5095;0.569691;-0.564444;-0.422119;0.422695;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.640;True;;
2086;110.8978;90.8619;2569.331;0.000;0.0000;0.0000;0.000;6.3853;0.570573;-0.563853;-0.421514;0.422896;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.650;True;;
2087;110.8899;90.8634;2562.533;0.000;0.0000;0.0000;0.000;6.2571;0.571483;-0.563233;-0.420891;0.423116;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.660;True;;
2088;110.8820;90.8645;2555.727;0.000;0.0000;0.0000;0.000;6.1311;0.572378;-0.562628;-0.420273;0.423324;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.670;True;;
2089;110.8743;90.8654;2548.927;0.000;0.0000;0.0000;0.000;6.0037;0.573281;-0.562030;-0.419644;0.423521;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.680;True;;
2090;110.8664;90.8660;2542.146;0.000;0.0000;0.0000;0.000;5.8750;0.574194;-0.561414;-0.419007;0.423732;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.690;True;;
2091;110.8587;90.8665;2535.374;0.000;0.0000;0.0000;0.000;5.7469;0.575105;-0.560796;-0.418370;0.423945;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.700;True;;
2092;110.8509;90.8667;2528.613;0.000;0.0000;0.0000;0.000;5.6178;0.576018;-0.560191;-0.417718;0.424146;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.710;True;;
2093;110.8432;90.8667;2521.869;0.000;0.0000;0.0000;0.000;5.4892;0.576930;-0.559583;-0.417067;0.424352;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.720;True;;
2094;110.8356;90.8664;2515.139;0.000;0.0000;0.0000;0.000;5.3612;0.577838;-0.558982;-0.416413;0.424549;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.730;True;;
2095;110.8281;90.8659;2508.433;0.000;0.0000;0.0000;0.000;5.2320;0.578754;-0.558386;-0.415747;0.424740;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.740;True;;
2096;110.8207;90.8651;2501.754;0.000;0.0000;0.0000;0.000;5.1030;0.579672;-0.557778;-0.415079;0.424939;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.750;True;;
2097;110.8132;90.8639;2495.090;0.000;0.0000;0.0000;0.000;4.9760;0.580573;-0.557194;-0.414414;0.425125;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.760;True;;
2098;110.8058;90.8626;2488.461;0.000;0.0000;0.0000;0.000;4.8498;0.581475;-0.556595;-0.413751;0.425321;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.770;True;;
2099;110.7985;90.8610;2481.861;0.000;0.0000;0.0000;0.000;4.7222;0.582382;-0.556015;-0.413067;0.425505;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.780;True;;
2100;110.7913;90.8591;2475.286;0.000;0.0000;0.0000;0.000;4.5980;0.583270;-0.555441;-0.412400;0.425684;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.790;True;;
2101;110.7842;90.8570;2468.753;0.000;0.0000;0.0000;0.000;4.4727;0.584171;-0.554861;-0.411722;0.425862;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.800;True;;
2102;110.7771;90.8547;2462.246;0.000;0.0000;0.0000;0.000;4.3512;0.585043;-0.554303;-0.411054;0.426037;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.810;True;;
2103;110.7701;90.8521;2455.785;0.000;0.0000;0.0000;0.000;4.2290;0.585925;-0.553742;-0.410377;0.426208;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.820;True;;
2104;110.7633;90.8492;2449.358;0.000;0.0000;0.0000;0.000;4.1089;0.586793;-0.553198;-0.409704;0.426367;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.830;True;;
2105;110.7565;90.8462;2442.975;0.000;0.0000;0.0000;0.000;3.9904;0.587655;-0.552658;-0.409031;0.426526;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.840;True;;
2106;110.7497;90.8429;2436.627;0.000;0.0000;0.0000;0.000;3.8752;0.588492;-0.552144;-0.408369;0.426672;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.850;True;;
2107;110.7432;90.8395;2430.332;0.000;0.0000;0.0000;0.000;3.7605;0.589334;-0.551627;-0.407702;0.426817;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.860;True;;
2108;110.7366;90.8358;2424.076;0.000;0.0000;0.0000;0.000;3.6483;0.590156;-0.551136;-0.407040;0.426948;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.870;True;;
2109;110.7303;90.8320;2417.868;0.000;0.0000;0.0000;0.000;3.5390;0.590965;-0.550650;-0.406386;0.427078;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.880;True;;
2110;110.7240;90.8280;2411.716;0.000;0.0000;0.0000;0.000;3.4303;0.591773;-0.550172;-0.405726;0.427202;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.890;True;;
2111;110.7178;90.8238;2405.613;0.000;0.0000;0.0000;0.000;3.3252;0.592563;-0.549707;-0.405078;0.427321;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.900;True;;
2112;110.7119;90.8194;2399.562;0.000;0.0000;0.0000;0.000;3.2214;0.593342;-0.549266;-0.404432;0.427419;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.910;True;;
2113;110.7059;90.8148;2393.577;0.000;0.0000;0.0000;0.000;3.1202;0.594113;-0.548820;-0.403785;0.427532;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.920;True;;
2114;110.7002;90.8099;2387.646;0.000;0.0000;0.0000;0.000;3.0226;0.594866;-0.548393;-0.403156;0.427627;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.930;True;;
2115;110.6945;90.8048;2381.774;0.000;0.0000;0.0000;0.000;2.9274;0.595600;-0.547986;-0.402526;0.427719;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.940;True;;
2116;110.6890;90.7996;2375.968;0.000;0.0000;0.0000;0.000;2.8342;0.596332;-0.547584;-0.401901;0.427803;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.950;True;;
2117;110.6837;90.7942;2370.222;0.000;0.0000;0.0000;0.000;2.7445;0.597040;-0.547204;-0.401284;0.427880;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.960;True;;
2118;110.6785;90.7887;2364.534;0.000;0.0000;0.0000;0.000;2.6573;0.597727;-0.546854;-0.400677;0.427938;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.970;True;;
2119;110.6733;90.7830;2358.917;0.000;0.0000;0.0000;0.000;2.5744;0.598400;-0.546503;-0.400082;0.428003;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.980;True;;
2120;110.6684;90.7773;2353.376;0.000;0.0000;0.0000;0.000;2.4933;0.599070;-0.546157;-0.399485;0.428065;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:19.990;True;;
2121;110.6636;90.7714;2347.888;0.000;0.0000;0.0000;0.000;2.4155;0.599705;-0.545855;-0.398904;0.428102;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.000;True;;
2122;110.6589;90.7655;2342.479;0.000;0.0000;0.0000;0.000;2.3406;0.600337;-0.545550;-0.398325;0.428145;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.010;True;;
2123;110.6544;90.7595;2337.129;0.000;0.0000;0.0000;0.000;2.2695;0.600930;-0.545284;-0.397766;0.428172;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.020;True;;
2124;110.6500;90.7535;2331.854;0.000;0.0000;0.0000;0.000;2.2005;0.601515;-0.545030;-0.397212;0.428188;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.030;True;;
2125;110.6459;90.7474;2326.653;0.000;0.0000;0.0000;0.000;2.1346;0.602082;-0.544791;-0.396666;0.428201;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.040;True;;
2126;110.6418;90.7412;2321.521;0.000;0.0000;0.0000;0.000;2.0725;0.602619;-0.544577;-0.396144;0.428202;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.050;True;;
2127;110.6380;90.7351;2316.473;0.000;0.0000;0.0000;0.000;2.0124;0.603151;-0.544369;-0.395617;0.428204;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.060;True;;
2128;110.6343;90.7287;2311.487;0.000;0.0000;0.0000;0.000;1.9548;0.603645;-0.544204;-0.395117;0.428180;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.070;True;;
2129;110.6307;90.7223;2306.585;0.000;0.0000;0.0000;0.000;1.9002;0.604128;-0.544042;-0.394624;0.428158;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.080;True;;
2130;110.6274;90.7159;2301.766;0.000;0.0000;0.0000;0.000;1.8487;0.604597;-0.543889;-0.394143;0.428134;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.090;True;;
2131;110.6241;90.7094;2297.019;0.000;0.0000;0.0000;0.000;1.7985;0.605037;-0.543770;-0.393674;0.428094;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.100;True;;
2132;110.6211;90.7029;2292.358;0.000;0.0000;0.0000;0.000;1.7506;0.605467;-0.543659;-0.393214;0.428050;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.110;True;;
2133;110.6183;90.6962;2287.769;0.000;0.0000;0.0000;0.000;1.7052;0.605863;-0.543577;-0.392783;0.427990;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.120;True;;
2134;110.6157;90.6896;2283.272;0.000;0.0000;0.0000;0.000;1.6606;0.606258;-0.543502;-0.392348;0.427925;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.130;True;;
2135;110.6132;90.6830;2278.861;0.000;0.0000;0.0000;0.000;1.6179;0.606638;-0.543440;-0.391917;0.427860;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.140;True;;
2136;110.6108;90.6764;2274.530;0.000;0.0000;0.0000;0.000;1.5774;0.606989;-0.543399;-0.391507;0.427790;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.150;True;;
2137;110.6087;90.6698;2270.285;0.000;0.0000;0.0000;0.000;1.5373;0.607330;-0.543375;-0.391103;0.427707;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.160;True;;
2138;110.6067;90.6633;2266.132;0.000;0.0000;0.0000;0.000;1.4987;0.607663;-0.543359;-0.390700;0.427622;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.170;True;;
2139;110.6048;90.6569;2262.061;0.000;0.0000;0.0000;0.000;1.4613;0.607972;-0.543362;-0.390316;0.427529;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.180;True;;
2140;110.6033;90.6503;2258.071;0.000;0.0000;0.0000;0.000;1.4252;0.608254;-0.543386;-0.389958;0.427425;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.190;True;;
2141;110.6017;90.6439;2254.181;0.000;0.0000;0.0000;0.000;1.3905;0.608537;-0.543410;-0.389592;0.427325;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.200;True;;
2142;110.6005;90.6376;2250.376;0.000;0.0000;0.0000;0.000;1.3561;0.608800;-0.543453;-0.389241;0.427215;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.210;True;;
2143;110.5993;90.6313;2246.662;0.000;0.0000;0.0000;0.000;1.3241;0.609047;-0.543498;-0.388911;0.427107;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.220;True;;
2144;110.5984;90.6251;2243.036;0.000;0.0000;0.0000;0.000;1.2919;0.609283;-0.543560;-0.388585;0.426988;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.230;True;;
2145;110.5976;90.6188;2239.495;0.000;0.0000;0.0000;0.000;1.2599;0.609495;-0.543641;-0.388276;0.426864;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.240;True;;
2146;110.5970;90.6127;2236.049;0.000;0.0000;0.0000;0.000;1.2294;0.609698;-0.543724;-0.387975;0.426740;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.250;True;;
2147;110.5966;90.6065;2232.690;0.000;0.0000;0.0000;0.000;1.1981;0.609884;-0.543829;-0.387685;0.426605;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.260;True;;
2148;110.5964;90.6005;2229.429;0.000;0.0000;0.0000;0.000;1.1688;0.610064;-0.543928;-0.387407;0.426474;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.270;True;;
2149;110.5963;90.5945;2226.261;0.000;0.0000;0.0000;0.000;1.1404;0.610234;-0.544035;-0.387132;0.426345;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.280;True;;
2150;110.5964;90.5886;2223.181;0.000;0.0000;0.0000;0.000;1.1122;0.610386;-0.544151;-0.386879;0.426208;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.290;True;;
2151;110.5967;90.5829;2220.189;0.000;0.0000;0.0000;0.000;1.0836;0.610522;-0.544282;-0.386633;0.426069;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:42:20.300;True;;
