Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
6379;110.9878;86.2928;2536.260;0.000;0.0000;0.0000;0.000;2.5987;0.581537;-0.566330;-0.408609;0.417281;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.490;True;;
6380;110.9878;86.2896;2534.484;0.000;0.0000;0.0000;0.000;2.6180;0.581591;-0.566175;-0.408607;0.417419;0.47;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.500;True;;
6381;110.9877;86.2864;2532.731;0.000;0.0000;0.0000;0.000;2.6372;0.581662;-0.566009;-0.408593;0.417558;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.510;True;;
6382;110.9878;86.2832;2530.991;0.000;0.0000;0.0000;0.000;2.6588;0.581719;-0.565840;-0.408591;0.417710;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.520;True;;
6383;110.9878;86.2801;2529.263;0.000;0.0000;0.0000;0.000;2.6787;0.581777;-0.565680;-0.408590;0.417847;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.530;True;;
6384;110.9879;86.2769;2527.557;0.000;0.0000;0.0000;0.000;2.7010;0.581836;-0.565507;-0.408586;0.418003;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.540;True;;
6385;110.9880;86.2737;2525.864;0.000;0.0000;0.0000;0.000;2.7218;0.581895;-0.565343;-0.408581;0.418147;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.550;True;;
6386;110.9881;86.2705;2524.191;0.000;0.0000;0.0000;0.000;2.7436;0.581957;-0.565173;-0.408575;0.418297;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.560;True;;
6387;110.9884;86.2673;2522.534;0.000;0.0000;0.0000;0.000;2.7654;0.582017;-0.565005;-0.408569;0.418446;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.570;True;;
6388;110.9886;86.2642;2520.901;0.000;0.0000;0.0000;0.000;2.7882;0.582086;-0.564825;-0.408559;0.418602;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.580;True;;
6389;110.9888;86.2611;2519.283;0.000;0.0000;0.0000;0.000;2.8115;0.582148;-0.564647;-0.408557;0.418758;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.590;True;;
6390;110.9892;86.2580;2517.684;0.000;0.0000;0.0000;0.000;2.8343;0.582214;-0.564473;-0.408546;0.418912;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.600;True;;
6391;110.9896;86.2549;2516.107;0.000;0.0000;0.0000;0.000;2.8568;0.582286;-0.564297;-0.408529;0.419067;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.610;True;;
6392;110.9899;86.2518;2514.544;0.000;0.0000;0.0000;0.000;2.8806;0.582346;-0.564120;-0.408526;0.419223;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.620;True;;
6393;110.9903;86.2488;2513.010;0.000;0.0000;0.0000;0.000;2.9045;0.582423;-0.563933;-0.408509;0.419384;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.630;True;;
6394;110.9909;86.2459;2511.495;0.000;0.0000;0.0000;0.000;2.9279;0.582501;-0.563751;-0.408491;0.419539;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.640;True;;
6395;110.9914;86.2429;2509.995;0.000;0.0000;0.0000;0.000;2.9530;0.582561;-0.563570;-0.408484;0.419705;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.650;True;;
6396;110.9919;86.2400;2508.524;0.000;0.0000;0.0000;0.000;2.9775;0.582639;-0.563383;-0.408463;0.419869;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.660;True;;
6397;110.9925;86.2371;2507.071;0.000;0.0000;0.0000;0.000;3.0031;0.582708;-0.563194;-0.408455;0.420034;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.670;True;;
6398;110.9931;86.2342;2505.639;0.000;0.0000;0.0000;0.000;3.0263;0.582782;-0.563019;-0.408431;0.420188;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.680;True;;
6399;110.9938;86.2314;2504.232;0.000;0.0000;0.0000;0.000;3.0517;0.582858;-0.562830;-0.408415;0.420352;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.690;True;;
6400;110.9945;86.2285;2502.850;0.000;0.0000;0.0000;0.000;3.0780;0.582931;-0.562640;-0.408396;0.420524;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.700;True;;
6401;110.9952;86.2258;2501.494;0.000;0.0000;0.0000;0.000;3.1042;0.583013;-0.562445;-0.408372;0.420695;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.710;True;;
6402;110.9960;86.2230;2500.158;0.000;0.0000;0.0000;0.000;3.1297;0.583089;-0.562259;-0.408350;0.420859;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.720;True;;
6403;110.9968;86.2203;2498.846;0.000;0.0000;0.0000;0.000;3.1561;0.583161;-0.562069;-0.408334;0.421027;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.730;True;;
6404;110.9976;86.2177;2497.562;0.000;0.0000;0.0000;0.000;3.1828;0.583241;-0.561875;-0.408311;0.421199;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.740;True;;
6405;110.9985;86.2150;2496.305;0.000;0.0000;0.0000;0.000;3.2095;0.583324;-0.561680;-0.408287;0.421368;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.750;True;;
6406;110.9994;86.2124;2495.067;0.000;0.0000;0.0000;0.000;3.2354;0.583396;-0.561497;-0.408264;0.421534;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.760;True;;
6407;111.0004;86.2099;2493.865;0.000;0.0000;0.0000;0.000;3.2632;0.583481;-0.561296;-0.408239;0.421709;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.770;True;;
6408;111.0014;86.2073;2492.682;0.000;0.0000;0.0000;0.000;3.2899;0.583556;-0.561107;-0.408218;0.421876;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.780;True;;
6409;111.0025;86.2049;2491.528;0.000;0.0000;0.0000;0.000;3.3159;0.583638;-0.560921;-0.408189;0.422038;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.790;True;;
6410;111.0035;86.2025;2490.403;0.000;0.0000;0.0000;0.000;3.3432;0.583717;-0.560728;-0.408162;0.422210;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.800;True;;
6411;111.0047;86.2002;2489.301;0.000;0.0000;0.0000;0.000;3.3697;0.583791;-0.560545;-0.408139;0.422375;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.810;True;;
6412;111.0058;86.1978;2488.228;0.000;0.0000;0.0000;0.000;3.3965;0.583864;-0.560359;-0.408119;0.422539;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.820;True;;
6413;111.0070;86.1956;2487.188;0.000;0.0000;0.0000;0.000;3.4222;0.583948;-0.560177;-0.408081;0.422701;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.830;True;;
6414;111.0082;86.1935;2486.176;0.000;0.0000;0.0000;0.000;3.4493;0.584024;-0.559989;-0.408059;0.422866;0.44;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.840;True;;
6415;111.0095;86.1913;2485.191;0.000;0.0000;0.0000;0.000;3.4753;0.584100;-0.559810;-0.408032;0.423026;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.850;True;;
6416;111.0108;86.1892;2484.236;0.000;0.0000;0.0000;0.000;3.5014;0.584174;-0.559631;-0.408007;0.423184;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.860;True;;
6417;111.0121;86.1872;2483.310;0.000;0.0000;0.0000;0.000;3.5273;0.584243;-0.559456;-0.407982;0.423343;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.870;True;;
6418;111.0134;86.1853;2482.418;0.000;0.0000;0.0000;0.000;3.5531;0.584318;-0.559280;-0.407955;0.423499;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.880;True;;
6419;111.0149;86.1833;2481.555;0.000;0.0000;0.0000;0.000;3.5786;0.584391;-0.559107;-0.407929;0.423652;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.890;True;;
6420;111.0163;86.1815;2480.722;0.000;0.0000;0.0000;0.000;3.6029;0.584462;-0.558942;-0.407901;0.423798;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.900;True;;
6421;111.0177;86.1797;2479.920;0.000;0.0000;0.0000;0.000;3.6271;0.584526;-0.558782;-0.407877;0.423944;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.910;True;;
6422;111.0192;86.1780;2479.152;0.000;0.0000;0.0000;0.000;3.6512;0.584595;-0.558621;-0.407847;0.424089;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.920;True;;
6423;111.0208;86.1763;2478.414;0.000;0.0000;0.0000;0.000;3.6757;0.584655;-0.558462;-0.407827;0.424236;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.930;True;;
6424;111.0223;86.1747;2477.709;0.000;0.0000;0.0000;0.000;3.6986;0.584719;-0.558310;-0.407802;0.424372;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.940;True;;
6425;111.0239;86.1732;2477.037;0.000;0.0000;0.0000;0.000;3.7213;0.584779;-0.558162;-0.407778;0.424506;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.950;True;;
6426;111.0255;86.1718;2476.400;0.000;0.0000;0.0000;0.000;3.7449;0.584838;-0.558009;-0.407758;0.424646;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.960;True;;
6427;111.0271;86.1704;2475.798;0.000;0.0000;0.0000;0.000;3.7668;0.584900;-0.557866;-0.407730;0.424775;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.970;True;;
6428;111.0287;86.1691;2475.221;0.000;0.0000;0.0000;0.000;3.7880;0.584941;-0.557736;-0.407716;0.424902;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.980;True;;
6429;111.0304;86.1679;2474.677;0.000;0.0000;0.0000;0.000;3.8069;0.584989;-0.557616;-0.407698;0.425012;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:25.990;True;;
6430;111.0321;86.1668;2474.174;0.000;0.0000;0.0000;0.000;3.8288;0.585032;-0.557481;-0.407686;0.425141;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.000;True;;
6431;111.0338;86.1657;2473.706;0.000;0.0000;0.0000;0.000;3.8482;0.585081;-0.557358;-0.407668;0.425252;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.010;True;;
6432;111.0356;86.1646;2473.268;0.000;0.0000;0.0000;0.000;3.8671;0.585117;-0.557245;-0.407656;0.425362;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.020;True;;
6433;111.0374;86.1637;2472.866;0.000;0.0000;0.0000;0.000;3.8856;0.585150;-0.557134;-0.407648;0.425469;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.030;True;;
6434;111.0392;86.1629;2472.500;0.000;0.0000;0.0000;0.000;3.9034;0.585185;-0.557028;-0.407636;0.425572;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.040;True;;
6435;111.0410;86.1621;2472.165;0.000;0.0000;0.0000;0.000;3.9201;0.585206;-0.556933;-0.407632;0.425669;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.050;True;;
6436;111.0429;86.1614;2471.870;0.000;0.0000;0.0000;0.000;3.9349;0.585241;-0.556845;-0.407617;0.425753;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.060;True;;
6437;111.0447;86.1607;2471.609;0.000;0.0000;0.0000;0.000;3.9514;0.585257;-0.556754;-0.407619;0.425847;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.070;True;;
6438;111.0465;86.1602;2471.383;0.000;0.0000;0.0000;0.000;3.9668;0.585271;-0.556669;-0.407624;0.425934;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.080;True;;
6439;111.0485;86.1597;2471.194;0.000;0.0000;0.0000;0.000;3.9808;0.585286;-0.556594;-0.407623;0.426012;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.090;True;;
6440;111.0504;86.1594;2471.039;0.000;0.0000;0.0000;0.000;3.9922;0.585300;-0.556535;-0.407615;0.426079;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.100;True;;
6441;111.0524;86.1591;2470.920;0.000;0.0000;0.0000;0.000;4.0046;0.585305;-0.556471;-0.407625;0.426145;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.110;True;;
6442;111.0543;86.1590;2470.836;0.000;0.0000;0.0000;0.000;4.0161;0.585301;-0.556417;-0.407636;0.426210;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.120;True;;
6443;111.0563;86.1588;2470.785;0.000;0.0000;0.0000;0.000;4.0258;0.585292;-0.556378;-0.407648;0.426264;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.130;True;;
6444;111.0582;86.1588;2470.775;0.000;0.0000;0.0000;0.000;4.0343;0.585289;-0.556341;-0.407653;0.426310;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.140;True;;
6445;111.0602;86.1589;2470.799;0.000;0.0000;0.0000;0.000;4.0426;0.585278;-0.556310;-0.407665;0.426354;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.150;True;;
6446;111.0622;86.1590;2470.856;0.000;0.0000;0.0000;0.000;4.0493;0.585256;-0.556293;-0.407684;0.426390;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.160;True;;
6447;111.0642;86.1593;2470.955;0.000;0.0000;0.0000;0.000;4.0563;0.585239;-0.556269;-0.407704;0.426423;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.170;True;;
6448;111.0662;86.1596;2471.086;0.000;0.0000;0.0000;0.000;4.0615;0.585209;-0.556265;-0.407722;0.426453;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.180;True;;
6449;111.0683;86.1599;2471.253;0.000;0.0000;0.0000;0.000;4.0653;0.585180;-0.556267;-0.407746;0.426467;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.190;True;;
6450;111.0703;86.1603;2471.457;0.000;0.0000;0.0000;0.000;4.0701;0.585140;-0.556268;-0.407779;0.426490;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.200;True;;
6451;111.0724;86.1609;2471.697;0.000;0.0000;0.0000;0.000;4.0716;0.585106;-0.556286;-0.407799;0.426494;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.210;True;;
6452;111.0744;86.1615;2471.974;0.000;0.0000;0.0000;0.000;4.0750;0.585061;-0.556296;-0.407838;0.426506;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.220;True;;
6453;111.0765;86.1622;2472.286;0.000;0.0000;0.0000;0.000;4.0746;0.585021;-0.556327;-0.407865;0.426494;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.230;True;;
6454;111.0786;86.1630;2472.631;0.000;0.0000;0.0000;0.000;4.0750;0.584963;-0.556362;-0.407904;0.426491;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.240;True;;
6455;111.0806;86.1638;2473.015;0.000;0.0000;0.0000;0.000;4.0746;0.584907;-0.556400;-0.407942;0.426481;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.250;True;;
6456;111.0828;86.1648;2473.432;0.000;0.0000;0.0000;0.000;4.0732;0.584847;-0.556444;-0.407988;0.426462;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.260;True;;
6457;111.0849;86.1658;2473.882;0.000;0.0000;0.0000;0.000;4.0698;0.584779;-0.556507;-0.408026;0.426436;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.270;True;;
6458;111.0870;86.1669;2474.372;0.000;0.0000;0.0000;0.000;4.0672;0.584714;-0.556562;-0.408072;0.426410;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.280;True;;
6459;111.0890;86.1682;2474.897;0.000;0.0000;0.0000;0.000;4.0636;0.584645;-0.556626;-0.408114;0.426381;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.290;True;;
6460;111.0911;86.1695;2475.455;0.000;0.0000;0.0000;0.000;4.0585;0.584575;-0.556697;-0.408162;0.426339;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.300;True;;
6461;111.0933;86.1708;2476.042;0.000;0.0000;0.0000;0.000;4.0519;0.584491;-0.556784;-0.408216;0.426288;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.310;True;;
6462;111.0954;86.1722;2476.665;0.000;0.0000;0.0000;0.000;4.0455;0.584402;-0.556875;-0.408270;0.426240;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.320;True;;
6463;111.0975;86.1737;2477.319;0.000;0.0000;0.0000;0.000;4.0375;0.584309;-0.556974;-0.408330;0.426181;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.330;True;;
6464;111.0996;86.1753;2478.014;0.000;0.0000;0.0000;0.000;4.0290;0.584225;-0.557074;-0.408379;0.426118;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.340;True;;
6465;111.1017;86.1769;2478.736;0.000;0.0000;0.0000;0.000;4.0208;0.584124;-0.557180;-0.408444;0.426054;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.350;True;;
6466;111.1038;86.1787;2479.496;0.000;0.0000;0.0000;0.000;4.0114;0.584029;-0.557290;-0.408504;0.425984;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.360;True;;
6467;111.1060;86.1804;2480.288;0.000;0.0000;0.0000;0.000;4.0015;0.583931;-0.557407;-0.408560;0.425912;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.370;True;;
6468;111.1081;86.1822;2481.108;0.000;0.0000;0.0000;0.000;3.9892;0.583827;-0.557540;-0.408619;0.425823;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.380;True;;
6469;111.1102;86.1841;2481.964;0.000;0.0000;0.0000;0.000;3.9780;0.583724;-0.557668;-0.408680;0.425739;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.390;True;;
6470;111.1123;86.1861;2482.847;0.000;0.0000;0.0000;0.000;3.9647;0.583611;-0.557811;-0.408747;0.425641;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.400;True;;
6471;111.1145;86.1881;2483.766;0.000;0.0000;0.0000;0.000;3.9524;0.583502;-0.557949;-0.408811;0.425549;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.410;True;;
6472;111.1166;86.1902;2484.713;0.000;0.0000;0.0000;0.000;3.9383;0.583388;-0.558100;-0.408875;0.425446;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.420;True;;
6473;111.1187;86.1924;2485.694;0.000;0.0000;0.0000;0.000;3.9252;0.583272;-0.558246;-0.408943;0.425347;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.430;True;;
6474;111.1208;86.1946;2486.702;0.000;0.0000;0.0000;0.000;3.9104;0.583153;-0.558405;-0.409011;0.425237;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.440;True;;
6475;111.1228;86.1969;2487.738;0.000;0.0000;0.0000;0.000;3.8966;0.583020;-0.558566;-0.409089;0.425133;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.450;True;;
6476;111.1250;86.1992;2488.809;0.000;0.0000;0.0000;0.000;3.8811;0.582907;-0.558727;-0.409152;0.425015;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.460;True;;
6477;111.1271;86.2015;2489.905;0.000;0.0000;0.0000;0.000;3.8654;0.582778;-0.558900;-0.409224;0.424896;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.470;True;;
6478;111.1291;86.2040;2491.032;0.000;0.0000;0.0000;0.000;3.8494;0.582656;-0.559069;-0.409294;0.424773;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.480;True;;
6479;111.1313;86.2065;2492.188;0.000;0.0000;0.0000;0.000;3.8331;0.582532;-0.559244;-0.409362;0.424648;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.490;True;;
6480;111.1334;86.2090;2493.369;0.000;0.0000;0.0000;0.000;3.8163;0.582402;-0.559426;-0.409431;0.424519;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.500;True;;
6481;111.1354;86.2115;2494.577;0.000;0.0000;0.0000;0.000;3.7994;0.582269;-0.559611;-0.409505;0.424386;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.510;True;;
6482;111.1375;86.2141;2495.811;0.000;0.0000;0.0000;0.000;3.7811;0.582140;-0.559803;-0.409575;0.424244;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.520;True;;
6483;111.1396;86.2168;2497.074;0.000;0.0000;0.0000;0.000;3.7637;0.582009;-0.559993;-0.409639;0.424109;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.530;True;;
6484;111.1416;86.2194;2498.358;0.000;0.0000;0.0000;0.000;3.7451;0.581872;-0.560194;-0.409713;0.423962;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.540;True;;
6485;111.1436;86.2222;2499.673;0.000;0.0000;0.0000;0.000;3.7269;0.581742;-0.560389;-0.409779;0.423819;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.550;True;;
6486;111.1457;86.2249;2501.009;0.000;0.0000;0.0000;0.000;3.7086;0.581606;-0.560589;-0.409853;0.423668;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.560;True;;
6487;111.1478;86.2277;2502.375;0.000;0.0000;0.0000;0.000;3.6911;0.581474;-0.560785;-0.409920;0.423526;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.570;True;;
6488;111.1498;86.2306;2503.758;0.000;0.0000;0.0000;0.000;3.6720;0.581337;-0.560993;-0.409990;0.423371;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.580;True;;
6489;111.1518;86.2335;2505.166;0.000;0.0000;0.0000;0.000;3.6537;0.581198;-0.561198;-0.410063;0.423218;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:47:26.590;True;;
