   0.000 0.0    0.126 0.0 
  22.931 0.0   -0.035 0.0 
  22.957 0.0   -0.031 0.0 
  22.992 0.0   -0.025 0.0 
  23.021 0.0   -0.020 0.0 
  23.052 0.0   -0.014 0.0 
  23.082 0.0   -0.008 0.0 
  23.108 0.0   -0.003 0.0 
  23.142 0.0    0.003 0.0 
  23.168 0.0    0.008 0.0 
  23.199 0.0    0.012 0.0 
  23.229 0.0    0.016 0.0 
  23.259 0.0    0.020 0.0 
  23.290 0.0    0.022 0.0 
  23.320 0.0    0.025 0.0 
  23.351 0.0    0.027 0.0 
  23.381 0.0    0.029 0.0 
  23.412 0.0    0.031 0.0 
  23.445 0.0    0.033 0.0 
  23.476 0.0    0.035 0.0 
  23.506 0.0    0.038 0.0 
  23.535 0.0    0.039 0.0 
  23.566 0.0    0.042 0.0 
  23.597 0.0    0.043 0.0 
  23.626 0.0    0.045 0.0 
  23.652 0.0    0.047 0.0 
  23.682 0.0    0.049 0.0 
  23.713 0.0    0.051 0.0 
  23.743 0.0    0.053 0.0 
  23.774 0.0    0.056 0.0 
  23.803 0.0    0.058 0.0 
  23.834 0.0    0.060 0.0 
  23.864 0.0    0.062 0.0 
  23.894 0.0    0.064 0.0 
  23.925 0.0    0.065 0.0 
  23.955 0.0    0.067 0.0 
  23.987 0.0    0.068 0.0 
  24.021 0.0    0.070 0.0 
  24.047 0.0    0.071 0.0 
  24.081 0.0    0.071 0.0 
  24.107 0.0    0.072 0.0 
  24.137 0.0    0.072 0.0 
  24.167 0.0    0.073 0.0 
  24.198 0.0    0.073 0.0 
  24.227 0.0    0.073 0.0 
  24.257 0.0    0.073 0.0 
  24.288 0.0    0.072 0.0 
  24.323 0.0    0.071 0.0 
  24.349 0.0    0.070 0.0 
  24.383 0.0    0.068 0.0 
  24.409 0.0    0.066 0.0 
  24.439 0.0    0.065 0.0 
  24.469 0.0    0.063 0.0 
  24.500 0.0    0.061 0.0 
  24.530 0.0    0.058 0.0 
  24.566 0.0    0.056 0.0 
  24.591 0.0    0.054 0.0 
  24.621 0.0    0.052 0.0 
  24.651 0.0    0.051 0.0 
  24.681 0.0    0.049 0.0 
  24.711 0.0    0.047 0.0 
  24.742 0.0    0.045 0.0 
  24.772 0.0    0.043 0.0 
  24.801 0.0    0.041 0.0 
  24.832 0.0    0.039 0.0 
  24.862 0.0    0.036 0.0 
  24.892 0.0    0.034 0.0 
  24.924 0.0    0.030 0.0 
  24.953 0.0    0.026 0.0 
  24.985 0.0    0.022 0.0 
  25.014 0.0    0.018 0.0 
  25.044 0.0    0.014 0.0 
  25.074 0.0    0.010 0.0 
  25.104 0.0    0.006 0.0 
  25.136 0.0    0.002 0.0 
  25.171 0.0   -0.002 0.0 
  25.201 0.0   -0.006 0.0 
  25.226 0.0   -0.008 0.0 
  25.256 0.0   -0.011 0.0 
  25.292 0.0   -0.013 0.0 
  25.317 0.0   -0.015 0.0 
  25.347 0.0   -0.018 0.0 
  25.377 0.0   -0.020 0.0 
  25.407 0.0   -0.023 0.0 
  25.437 0.0   -0.025 0.0 
  25.469 0.0   -0.028 0.0 
  25.503 0.0   -0.031 0.0 
  25.528 0.0   -0.035 0.0 
  25.559 0.0   -0.039 0.0 
  25.589 0.0   -0.043 0.0 
  25.620 0.0   -0.046 0.0 
  25.649 0.0   -0.050 0.0 
  25.685 0.0   -0.053 0.0 
  25.712 0.0   -0.057 0.0 
  25.745 0.0   -0.060 0.0 
  25.771 0.0   -0.063 0.0 
  25.801 0.0   -0.064 0.0 
  25.835 0.0   -0.066 0.0 
  25.862 0.0   -0.067 0.0 
  25.896 0.0   -0.067 0.0 
  25.926 0.0   -0.068 0.0 
  25.956 0.0   -0.068 0.0 
  25.987 0.0   -0.069 0.0 
  26.012 0.0   -0.069 0.0 
  26.047 0.0   -0.069 0.0 
  26.077 0.0   -0.069 0.0 
  26.108 0.0   -0.070 0.0 
  26.138 0.0   -0.070 0.0 
  26.168 0.0   -0.069 0.0 
  26.198 0.0   -0.069 0.0 
  26.224 0.0   -0.068 0.0 
  26.256 0.0   -0.067 0.0 
  26.286 0.0   -0.066 0.0 
  26.319 0.0   -0.064 0.0 
  26.345 0.0   -0.063 0.0 
  26.379 0.0   -0.061 0.0 
  26.410 0.0   -0.059 0.0 
  26.439 0.0   -0.058 0.0 
  26.470 0.0   -0.056 0.0 
  26.496 0.0   -0.054 0.0 
  26.530 0.0   -0.052 0.0 
  26.561 0.0   -0.051 0.0 
  26.588 0.0   -0.050 0.0 
  26.621 0.0   -0.048 0.0 
  26.652 0.0   -0.046 0.0 
  26.678 0.0   -0.044 0.0 
  26.712 0.0   -0.042 0.0 
  26.739 0.0   -0.039 0.0 
  26.773 0.0   -0.037 0.0 
  26.799 0.0   -0.034 0.0 
  26.833 0.0   -0.031 0.0 
  26.863 0.0   -0.029 0.0 
  26.889 0.0   -0.026 0.0 
  26.919 0.0   -0.023 0.0 
  26.951 0.0   -0.020 0.0 
  26.981 0.0   -0.018 0.0 
  27.010 0.0   -0.016 0.0 
  27.041 0.0   -0.013 0.0 
  27.071 0.0   -0.011 0.0 
  27.101 0.0   -0.009 0.0 
  27.131 0.0   -0.006 0.0 
  27.166 0.0   -0.004 0.0 
  27.196 0.0   -0.001 0.0 
  27.222 0.0    0.001 0.0 
  27.252 0.0    0.005 0.0 
  27.282 0.0    0.009 0.0 
  27.313 0.0    0.013 0.0 
  27.343 0.0    0.018 0.0 
  27.373 0.0    0.023 0.0 
  27.403 0.0    0.028 0.0 
  27.434 0.0    0.033 0.0 
  27.465 0.0    0.037 0.0 
  27.494 0.0    0.042 0.0 
  27.525 0.0    0.046 0.0 
  27.555 0.0    0.048 0.0 
  27.585 0.0    0.051 0.0 
  27.615 0.0    0.052 0.0 
  27.645 0.0    0.054 0.0 
  27.676 0.0    0.055 0.0 
  27.706 0.0    0.056 0.0 
  27.736 0.0    0.057 0.0 
  27.768 0.0    0.058 0.0 
  27.797 0.0    0.058 0.0 
  27.828 0.0    0.059 0.0 
  27.858 0.0    0.060 0.0 
  27.888 0.0    0.061 0.0 
  27.918 0.0    0.061 0.0 
  27.948 0.0    0.062 0.0 
  27.978 0.0    0.063 0.0 
  28.009 0.0    0.063 0.0 
  28.040 0.0    0.063 0.0 
  28.074 0.0    0.064 0.0 
  28.104 0.0    0.064 0.0 
  28.134 0.0    0.064 0.0 
  28.161 0.0    0.064 0.0 
  28.194 0.0    0.064 0.0 
  28.223 0.0    0.064 0.0 
  28.255 0.0    0.064 0.0 
  28.281 0.0    0.063 0.0 
  28.311 0.0    0.062 0.0 
  28.341 0.0    0.061 0.0 
  28.372 0.0    0.060 0.0 
  28.402 0.0    0.059 0.0 
  28.433 0.0    0.058 0.0 
  28.463 0.0    0.057 0.0 
  28.492 0.0    0.054 0.0 
  28.523 0.0    0.052 0.0 
  28.553 0.0    0.049 0.0 
  28.583 0.0    0.046 0.0 
  28.613 0.0    0.044 0.0 
  28.644 0.0    0.041 0.0 
  28.674 0.0    0.038 0.0 
  28.704 0.0    0.035 0.0 
  28.734 0.0    0.032 0.0 
  28.766 0.0    0.029 0.0 
  28.796 0.0    0.027 0.0 
  28.826 0.0    0.025 0.0 
  28.855 0.0    0.024 0.0 
  28.888 0.0    0.022 0.0 
  28.916 0.0    0.020 0.0 
  28.947 0.0    0.018 0.0 
  28.976 0.0    0.016 0.0 
  29.007 0.0    0.014 0.0 
  29.038 0.0    0.012 0.0 
  29.068 0.0    0.009 0.0 
  29.097 0.0    0.007 0.0 
  29.129 0.0    0.005 0.0 
  29.159 0.0    0.002 0.0 
  29.190 0.0   -0.001 0.0 
  29.219 0.0   -0.003 0.0 
  29.249 0.0   -0.006 0.0 
  29.280 0.0   -0.008 0.0 
  29.310 0.0   -0.011 0.0 
  29.340 0.0   -0.014 0.0 
  29.375 0.0   -0.017 0.0 
  29.401 0.0   -0.020 0.0 
  29.431 0.0   -0.023 0.0 
  29.462 0.0   -0.026 0.0 
  29.492 0.0   -0.029 0.0 
  29.521 0.0   -0.031 0.0 
  29.551 0.0   -0.034 0.0 
  29.582 0.0   -0.037 0.0 
  29.613 0.0   -0.039 0.0 
  29.642 0.0   -0.040 0.0 
  29.673 0.0   -0.042 0.0 
  29.705 0.0   -0.044 0.0 
  29.738 0.0   -0.045 0.0 
  29.764 0.0   -0.047 0.0 
  29.794 0.0   -0.048 0.0 
  29.824 0.0   -0.049 0.0 
  29.854 0.0   -0.050 0.0 
  29.885 0.0   -0.051 0.0 
  29.915 0.0   -0.053 0.0 
  29.945 0.0   -0.054 0.0 
  29.975 0.0   -0.055 0.0 
  30.005 0.0   -0.056 0.0 
  30.035 0.0   -0.056 0.0 
  30.066 0.0   -0.057 0.0 
  30.096 0.0   -0.058 0.0 
  30.127 0.0   -0.058 0.0 
  30.158 0.0   -0.059 0.0 
  30.188 0.0   -0.059 0.0 
  30.218 0.0   -0.059 0.0 
  30.248 0.0   -0.059 0.0 
  30.279 0.0   -0.059 0.0 
  30.310 0.0   -0.058 0.0 
  30.340 0.0   -0.058 0.0 
  30.369 0.0   -0.057 0.0 
  30.399 0.0   -0.056 0.0 
  30.431 0.0   -0.054 0.0 
  30.460 0.0   -0.053 0.0 
  30.490 0.0   -0.052 0.0 
  30.520 0.0   -0.050 0.0 
  30.551 0.0   -0.048 0.0 
  30.582 0.0   -0.047 0.0 
  30.611 0.0   -0.045 0.0 
  30.641 0.0   -0.043 0.0 
  30.672 0.0   -0.041 0.0 
  30.703 0.0   -0.039 0.0 
  30.733 0.0   -0.037 0.0 
  30.763 0.0   -0.034 0.0 
  30.793 0.0   -0.032 0.0 
  30.823 0.0   -0.030 0.0 
  30.853 0.0   -0.028 0.0 
  30.884 0.0   -0.025 0.0 
  30.914 0.0   -0.023 0.0 
  30.946 0.0   -0.020 0.0 
  30.974 0.0   -0.018 0.0 
  31.005 0.0   -0.016 0.0 
  31.035 0.0   -0.013 0.0 
  31.071 0.0   -0.009 0.0 
  31.100 0.0   -0.006 0.0 
  31.130 0.0   -0.003 0.0 
  31.160 0.0    0.001 0.0 
  31.187 0.0    0.004 0.0 
  31.217 0.0    0.007 0.0 
  31.251 0.0    0.011 0.0 
  31.281 0.0    0.014 0.0 
  31.312 0.0    0.017 0.0 
  31.337 0.0    0.018 0.0 
  31.367 0.0    0.020 0.0 
  31.398 0.0    0.022 0.0 
  31.429 0.0    0.024 0.0 
  31.464 0.0    0.026 0.0 
  31.489 0.0    0.028 0.0 
  31.519 0.0    0.031 0.0 
  31.555 0.0    0.033 0.0 
  31.584 0.0    0.035 0.0 
  31.612 0.0    0.038 0.0 
  31.640 0.0    0.040 0.0 
  31.670 0.0    0.042 0.0 
  31.701 0.0    0.044 0.0 
  31.731 0.0    0.046 0.0 
  31.761 0.0    0.047 0.0 
  31.791 0.0    0.048 0.0 
  31.822 0.0    0.049 0.0 
  31.853 0.0    0.050 0.0 
  31.884 0.0    0.052 0.0 
  31.912 0.0    0.053 0.0 
  31.943 0.0    0.053 0.0 
  31.973 0.0    0.054 0.0 
  32.004 0.0    0.055 0.0 
  32.034 0.0    0.055 0.0 
  32.064 0.0    0.055 0.0 
  32.095 0.0    0.055 0.0 
  32.125 0.0    0.055 0.0 
  32.155 0.0    0.055 0.0 
  32.186 0.0    0.054 0.0 
  32.216 0.0    0.053 0.0 
  32.246 0.0    0.053 0.0 
  32.276 0.0    0.052 0.0 
  32.305 0.0    0.052 0.0 
  32.336 0.0    0.051 0.0 
  32.367 0.0    0.050 0.0 
  32.397 0.0    0.049 0.0 
  32.427 0.0    0.047 0.0 
  32.458 0.0    0.045 0.0 
  32.488 0.0    0.044 0.0 
  32.517 0.0    0.042 0.0 
  32.548 0.0    0.040 0.0 
  32.579 0.0    0.038 0.0 
  32.610 0.0    0.037 0.0 
  32.644 0.0    0.035 0.0 
  32.669 0.0    0.033 0.0 
  32.699 0.0    0.031 0.0 
  32.730 0.0    0.030 0.0 
  32.760 0.0    0.028 0.0 
  32.790 0.0    0.027 0.0 
  32.820 0.0    0.025 0.0 
  32.851 0.0    0.024 0.0 
  32.882 0.0    0.022 0.0 
  32.911 0.0    0.021 0.0 
  32.942 0.0    0.019 0.0 
  32.973 0.0    0.017 0.0 
  33.002 0.0    0.015 0.0 
  33.033 0.0    0.014 0.0 
  33.063 0.0    0.011 0.0 
  33.093 0.0    0.008 0.0 
  33.123 0.0    0.005 0.0 
  33.159 0.0    0.002 0.0 
  33.184 0.0   -0.000 0.0 
  33.214 0.0   -0.003 0.0 
  33.250 0.0   -0.006 0.0 
  33.277 0.0   -0.009 0.0 
  33.305 0.0   -0.011 0.0 
  33.335 0.0   -0.014 0.0 
  33.371 0.0   -0.017 0.0 
  33.396 0.0   -0.020 0.0 
  33.431 0.0   -0.022 0.0 
  33.456 0.0   -0.025 0.0 
  33.486 0.0   -0.028 0.0 
  33.517 0.0   -0.030 0.0 
  33.547 0.0   -0.033 0.0 
  33.577 0.0   -0.035 0.0 
  33.609 0.0   -0.038 0.0 
  33.638 0.0   -0.040 0.0 
  33.668 0.0   -0.041 0.0 
  33.698 0.0   -0.043 0.0 
  33.728 0.0   -0.044 0.0 
  33.759 0.0   -0.046 0.0 
  33.789 0.0   -0.047 0.0 
  33.820 0.0   -0.048 0.0 
  33.850 0.0   -0.049 0.0 
  33.880 0.0   -0.050 0.0 
  33.910 0.0   -0.051 0.0 
  33.940 0.0   -0.052 0.0 
  33.971 0.0   -0.053 0.0 
  34.001 0.0   -0.053 0.0 
  34.032 0.0   -0.053 0.0 
  34.062 0.0   -0.053 0.0 
  34.091 0.0   -0.053 0.0 
  34.122 0.0   -0.053 0.0 
  34.153 0.0   -0.053 0.0 
  34.182 0.0   -0.053 0.0 
  34.214 0.0   -0.053 0.0 
  34.243 0.0   -0.052 0.0 
  34.277 0.0   -0.052 0.0 
  34.306 0.0   -0.052 0.0 
  34.334 0.0   -0.051 0.0 
  34.364 0.0   -0.050 0.0 
  34.394 0.0   -0.050 0.0 
  34.428 0.0   -0.049 0.0 
  34.459 0.0   -0.048 0.0 
  34.485 0.0   -0.047 0.0 
  34.515 0.0   -0.045 0.0 
  34.550 0.0   -0.043 0.0 
  34.576 0.0   -0.041 0.0 
  34.610 0.0   -0.039 0.0 
  34.637 0.0   -0.037 0.0 
  34.667 0.0   -0.035 0.0 
  34.698 0.0   -0.033 0.0 
  34.727 0.0   -0.031 0.0 
  34.757 0.0   -0.029 0.0 
  34.786 0.0   -0.026 0.0 
  34.817 0.0   -0.024 0.0 
  34.848 0.0   -0.021 0.0 
  34.878 0.0   -0.018 0.0 
  34.908 0.0   -0.015 0.0 
  34.943 0.0   -0.012 0.0 
  34.969 0.0   -0.009 0.0 
  34.999 0.0   -0.005 0.0 
  35.029 0.0   -0.002 0.0 
  35.060 0.0    0.001 0.0 
  35.089 0.0    0.004 0.0 
  35.120 0.0    0.007 0.0 
  35.150 0.0    0.009 0.0 
  35.180 0.0    0.011 0.0 
  35.211 0.0    0.013 0.0 
  35.242 0.0    0.015 0.0 
  35.271 0.0    0.017 0.0 
  35.301 0.0    0.018 0.0 
  35.331 0.0    0.020 0.0 
  35.361 0.0    0.022 0.0 
  35.392 0.0    0.024 0.0 
  35.422 0.0    0.025 0.0 
  35.453 0.0    0.027 0.0 
  35.483 0.0    0.029 0.0 
  35.513 0.0    0.030 0.0 
  35.543 0.0    0.031 0.0 
  35.574 0.0    0.033 0.0 
  35.605 0.0    0.035 0.0 
  35.634 0.0    0.036 0.0 
  35.664 0.0    0.038 0.0 
  35.694 0.0    0.040 0.0 
  35.725 0.0    0.041 0.0 
  35.756 0.0    0.043 0.0 
  35.785 0.0    0.044 0.0 
  35.816 0.0    0.045 0.0 
  35.846 0.0    0.046 0.0 
  35.876 0.0    0.047 0.0 
  35.907 0.0    0.048 0.0 
  35.936 0.0    0.048 0.0 
  35.967 0.0    0.049 0.0 
  35.997 0.0    0.049 0.0 
  36.028 0.0    0.049 0.0 
  36.058 0.0    0.050 0.0 
  36.089 0.0    0.050 0.0 
  36.119 0.0    0.050 0.0 
  36.152 0.0    0.049 0.0 
  36.183 0.0    0.049 0.0 
  36.213 0.0    0.049 0.0 
  36.239 0.0    0.048 0.0 
  36.270 0.0    0.047 0.0 
  36.300 0.0    0.046 0.0 
  36.330 0.0    0.045 0.0 
  36.360 0.0    0.044 0.0 
  36.390 0.0    0.043 0.0 
  36.421 0.0    0.042 0.0 
  36.452 0.0    0.040 0.0 
  36.482 0.0    0.039 0.0 
  36.512 0.0    0.038 0.0 
  36.547 0.0    0.037 0.0 
  36.575 0.0    0.035 0.0 
  36.603 0.0    0.034 0.0 
  36.633 0.0    0.032 0.0 
  36.663 0.0    0.031 0.0 
  36.693 0.0    0.030 0.0 
  36.724 0.0    0.028 0.0 
  36.754 0.0    0.026 0.0 
  36.784 0.0    0.023 0.0 
  36.814 0.0    0.019 0.0 
  36.845 0.0    0.016 0.0 
  36.875 0.0    0.012 0.0 
  36.905 0.0    0.009 0.0 
  36.935 0.0    0.005 0.0 
  36.965 0.0    0.001 0.0 
  36.996 0.0   -0.002 0.0 
  37.026 0.0   -0.006 0.0 
  37.056 0.0   -0.008 0.0 
  37.086 0.0   -0.010 0.0 
  37.116 0.0   -0.012 0.0 
  37.147 0.0   -0.013 0.0 
  37.178 0.0   -0.015 0.0 
  37.212 0.0   -0.016 0.0 
  37.239 0.0   -0.018 0.0 
  37.268 0.0   -0.019 0.0 
  37.298 0.0   -0.020 0.0 
  37.328 0.0   -0.022 0.0 
  37.364 0.0   -0.023 0.0 
  37.389 0.0   -0.024 0.0 
  37.419 0.0   -0.026 0.0 
  37.450 0.0   -0.027 0.0 
  37.480 0.0   -0.029 0.0 
  37.516 0.0   -0.031 0.0 
  37.540 0.0   -0.032 0.0 
  37.576 0.0   -0.034 0.0 
  37.603 0.0   -0.036 0.0 
  37.631 0.0   -0.037 0.0 
  37.661 0.0   -0.038 0.0 
  37.697 0.0   -0.040 0.0 
  37.723 0.0   -0.041 0.0 
  37.752 0.0   -0.042 0.0 
  37.782 0.0   -0.042 0.0 
  37.812 0.0   -0.043 0.0 
  37.843 0.0   -0.043 0.0 
  37.873 0.0   -0.044 0.0 
  37.904 0.0   -0.044 0.0 
  37.934 0.0   -0.045 0.0 
  37.965 0.0   -0.045 0.0 
  37.994 0.0   -0.045 0.0 
  38.024 0.0   -0.045 0.0 
  38.055 0.0   -0.045 0.0 
  38.085 0.0   -0.045 0.0 
  38.115 0.0   -0.045 0.0 
  38.146 0.0   -0.045 0.0 
  38.176 0.0   -0.045 0.0 
  38.206 0.0   -0.044 0.0 
  38.237 0.0   -0.044 0.0 
  38.267 0.0   -0.043 0.0 
  38.297 0.0   -0.042 0.0 
  38.327 0.0   -0.042 0.0 
  38.358 0.0   -0.040 0.0 
  38.393 0.0   -0.038 0.0 
  38.419 0.0   -0.037 0.0 
  38.449 0.0   -0.035 0.0 
  38.478 0.0   -0.034 0.0 
  38.509 0.0   -0.032 0.0 
  38.538 0.0   -0.030 0.0 
  38.569 0.0   -0.028 0.0 
  38.600 0.0   -0.027 0.0 
  38.631 0.0   -0.025 0.0 
  38.661 0.0   -0.023 0.0 
  38.694 0.0   -0.022 0.0 
  38.721 0.0   -0.020 0.0 
  38.752 0.0   -0.018 0.0 
  38.786 0.0   -0.015 0.0 
  38.811 0.0   -0.013 0.0 
  38.841 0.0   -0.010 0.0 
  38.871 0.0   -0.008 0.0 
  38.902 0.0   -0.005 0.0 
  38.932 0.0   -0.002 0.0 
  38.962 0.0   -0.000 0.0 
  38.993 0.0    0.002 0.0 
  39.024 0.0    0.004 0.0 
  39.054 0.0    0.005 0.0 
  39.083 0.0    0.007 0.0 
  39.114 0.0    0.008 0.0 
  39.144 0.0    0.010 0.0 
  39.175 0.0    0.011 0.0 
  39.204 0.0    0.012 0.0 
  39.235 0.0    0.013 0.0 
  39.265 0.0    0.015 0.0 
  39.296 0.0    0.016 0.0 
  39.325 0.0    0.018 0.0 
  39.356 0.0    0.019 0.0 
  39.387 0.0    0.021 0.0 
  39.417 0.0    0.023 0.0 
  39.447 0.0    0.026 0.0 
  39.477 0.0    0.027 0.0 
  39.513 0.0    0.029 0.0 
  39.542 0.0    0.031 0.0 
  39.567 0.0    0.033 0.0 
  39.598 0.0    0.035 0.0 
  39.628 0.0    0.036 0.0 
  39.658 0.0    0.038 0.0 
  39.689 0.0    0.038 0.0 
  39.720 0.0    0.039 0.0 
  39.751 0.0    0.039 0.0 
  39.780 0.0    0.039 0.0 
  39.810 0.0    0.040 0.0 
  39.841 0.0    0.040 0.0 
  39.870 0.0    0.040 0.0 
  39.901 0.0    0.040 0.0 
  39.931 0.0    0.040 0.0 
  39.961 0.0    0.041 0.0 
  39.992 0.0    0.041 0.0 
  40.021 0.0    0.041 0.0 
  40.052 0.0    0.041 0.0 
  40.082 0.0    0.041 0.0 
  40.114 0.0    0.041 0.0 
  40.144 0.0    0.041 0.0 
  40.173 0.0    0.040 0.0 
  40.204 0.0    0.040 0.0 
  40.233 0.0    0.040 0.0 
  40.265 0.0    0.039 0.0 
  40.294 0.0    0.038 0.0 
  40.325 0.0    0.038 0.0 
  40.355 0.0    0.037 0.0 
  40.385 0.0    0.036 0.0 
  40.415 0.0    0.034 0.0 
  40.445 0.0    0.033 0.0 
  40.475 0.0    0.031 0.0 
  40.506 0.0    0.030 0.0 
  40.542 0.0    0.028 0.0 
  40.568 0.0    0.027 0.0 
  40.597 0.0    0.025 0.0 
  40.627 0.0    0.023 0.0 
  40.657 0.0    0.022 0.0 
  40.688 0.0    0.021 0.0 
  40.718 0.0    0.019 0.0 
  40.749 0.0    0.017 0.0 
  40.779 0.0    0.016 0.0 
  40.808 0.0    0.014 0.0 
  40.838 0.0    0.012 0.0 
  40.869 0.0    0.010 0.0 
  40.899 0.0    0.008 0.0 
  40.935 0.0    0.006 0.0 
  40.960 0.0    0.005 0.0 
  40.990 0.0    0.002 0.0 
  41.020 0.0    0.001 0.0 
  41.050 0.0   -0.001 0.0 
  41.081 0.0   -0.003 0.0 
  41.111 0.0   -0.004 0.0 
  41.142 0.0   -0.006 0.0 
  41.172 0.0   -0.008 0.0 
  41.202 0.0   -0.009 0.0 
  41.232 0.0   -0.011 0.0 
  41.263 0.0   -0.012 0.0 
  41.294 0.0   -0.014 0.0 
  41.323 0.0   -0.015 0.0 
  41.353 0.0   -0.016 0.0 
  41.383 0.0   -0.018 0.0 
  41.414 0.0   -0.019 0.0 
  41.444 0.0   -0.021 0.0 
  41.475 0.0   -0.023 0.0 
  41.504 0.0   -0.024 0.0 
  41.534 0.0   -0.026 0.0 
  41.565 0.0   -0.027 0.0 
  41.595 0.0   -0.029 0.0 
  41.626 0.0   -0.030 0.0 
  41.657 0.0   -0.031 0.0 
  41.687 0.0   -0.032 0.0 
  41.716 0.0   -0.033 0.0 
  41.747 0.0   -0.034 0.0 
  41.777 0.0   -0.035 0.0 
  41.808 0.0   -0.036 0.0 
  41.837 0.0   -0.037 0.0 
  41.867 0.0   -0.037 0.0 
  41.898 0.0   -0.038 0.0 
  41.930 0.0   -0.038 0.0 
  41.960 0.0   -0.038 0.0 
  41.989 0.0   -0.038 0.0 
  42.019 0.0   -0.038 0.0 
  42.049 0.0   -0.038 0.0 
  42.080 0.0   -0.038 0.0 
  42.110 0.0   -0.038 0.0 
  42.140 0.0   -0.037 0.0 
  42.172 0.0   -0.037 0.0 
  42.202 0.0   -0.037 0.0 
  42.231 0.0   -0.036 0.0 
  42.261 0.0   -0.036 0.0 
  42.292 0.0   -0.035 0.0 
  42.322 0.0   -0.034 0.0 
  42.352 0.0   -0.034 0.0 
  42.383 0.0   -0.032 0.0 
  42.412 0.0   -0.031 0.0 
  42.442 0.0   -0.029 0.0 
  42.473 0.0   -0.028 0.0 
  42.505 0.0   -0.026 0.0 
  42.535 0.0   -0.024 0.0 
  42.564 0.0   -0.023 0.0 
  42.595 0.0   -0.021 0.0 
  42.625 0.0   -0.019 0.0 
  42.655 0.0   -0.018 0.0 
  42.684 0.0   -0.017 0.0 
  42.715 0.0   -0.016 0.0 
  42.746 0.0   -0.015 0.0 
  42.776 0.0   -0.013 0.0 
  42.806 0.0   -0.012 0.0 
  42.837 0.0   -0.011 0.0 
  42.867 0.0   -0.010 0.0 
  42.897 0.0   -0.008 0.0 
  42.927 0.0   -0.007 0.0 
  42.957 0.0   -0.005 0.0 
  42.988 0.0   -0.003 0.0 
  43.019 0.0   -0.002 0.0 
  43.049 0.0    0.000 0.0 
  43.078 0.0    0.002 0.0 
  43.108 0.0    0.003 0.0 
  43.139 0.0    0.005 0.0 
  43.169 0.0    0.007 0.0 
  43.200 0.0    0.009 0.0 
  43.230 0.0    0.010 0.0 
  43.260 0.0    0.012 0.0 
  43.290 0.0    0.013 0.0 
  43.320 0.0    0.015 0.0 
  43.351 0.0    0.017 0.0 
  43.381 0.0    0.018 0.0 
  43.412 0.0    0.020 0.0 
  43.442 0.0    0.022 0.0 
  43.472 0.0    0.023 0.0 
  43.502 0.0    0.024 0.0 
  43.534 0.0    0.025 0.0 
  43.563 0.0    0.026 0.0 
  43.593 0.0    0.028 0.0 
  43.623 0.0    0.029 0.0 
  43.653 0.0    0.030 0.0 
  43.684 0.0    0.031 0.0 
  43.719 0.0    0.032 0.0 
  43.749 0.0    0.033 0.0 
  43.775 0.0    0.034 0.0 
  43.809 0.0    0.035 0.0 
  43.839 0.0    0.035 0.0 
  43.870 0.0    0.036 0.0 
  43.900 0.0    0.036 0.0 
  43.925 0.0    0.036 0.0 
  43.956 0.0    0.036 0.0 
  43.987 0.0    0.036 0.0 
  44.017 0.0    0.036 0.0 
  44.052 0.0    0.036 0.0 
  44.077 0.0    0.036 0.0 
  44.108 0.0    0.035 0.0 
  44.138 0.0    0.035 0.0 
  44.168 0.0    0.035 0.0 
  44.198 0.0    0.034 0.0 
  44.234 0.0    0.034 0.0 
  44.258 0.0    0.033 0.0 
  44.289 0.0    0.032 0.0 
  44.320 0.0    0.031 0.0 
  44.351 0.0    0.030 0.0 
  44.385 0.0    0.029 0.0 
  44.410 0.0    0.028 0.0 
  44.441 0.0    0.027 0.0 
  44.470 0.0    0.026 0.0 
  44.501 0.0    0.025 0.0 
  44.531 0.0    0.023 0.0 
  44.561 0.0    0.022 0.0 
  44.592 0.0    0.021 0.0 
  44.622 0.0    0.019 0.0 
  44.652 0.0    0.018 0.0 
  44.684 0.0    0.017 0.0 
  44.713 0.0    0.016 0.0 
  44.743 0.0    0.014 0.0 
  44.774 0.0    0.013 0.0 
  44.804 0.0    0.011 0.0 
  44.834 0.0    0.009 0.0 
  44.864 0.0    0.007 0.0 
  44.900 0.0    0.005 0.0 
  44.925 0.0    0.003 0.0 
  44.955 0.0    0.002 0.0 
  44.985 0.0   -0.000 0.0 
  45.017 0.0   -0.002 0.0 
  45.047 0.0   -0.004 0.0 
  45.076 0.0   -0.006 0.0 
  45.107 0.0   -0.008 0.0 
  45.137 0.0   -0.009 0.0 
  45.168 0.0   -0.011 0.0 
  45.198 0.0   -0.013 0.0 
  45.228 0.0   -0.015 0.0 
  45.259 0.0   -0.017 0.0 
  45.288 0.0   -0.019 0.0 
  45.319 0.0   -0.021 0.0 
  45.349 0.0   -0.023 0.0 
  45.379 0.0   -0.024 0.0 
  45.409 0.0   -0.026 0.0 
  45.439 0.0   -0.027 0.0 
  45.470 0.0   -0.028 0.0 
  45.500 0.0   -0.029 0.0 
  45.530 0.0   -0.030 0.0 
  45.561 0.0   -0.030 0.0 
  45.592 0.0   -0.030 0.0 
  45.621 0.0   -0.031 0.0 
  45.652 0.0   -0.031 0.0 
  45.682 0.0   -0.032 0.0 
  45.712 0.0   -0.032 0.0 
  45.742 0.0   -0.032 0.0 
  45.772 0.0   -0.032 0.0 
