Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
1639;-95.4705;90.2948;6626.823;0.000;0.0000;0.0000;0.000;4.8514;0.556148;-0.527846;0.439922;-0.467490;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.870;True;;
1640;-95.4704;90.2949;6626.907;0.000;0.0000;0.0000;0.000;4.8495;0.556150;-0.527819;0.439921;-0.467519;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.880;True;;
1641;-95.4702;90.2949;6627.043;0.000;0.0000;0.0000;0.000;4.8472;0.556146;-0.527797;0.439922;-0.467547;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.890;True;;
1642;-95.4701;90.2949;6627.227;0.000;0.0000;0.0000;0.000;4.8446;0.556141;-0.527777;0.439933;-0.467566;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.900;True;;
1643;-95.4699;90.2950;6627.469;0.000;0.0000;0.0000;0.000;4.8427;0.556139;-0.527756;0.439936;-0.467589;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.910;True;;
1644;-95.4698;90.2951;6627.758;0.000;0.0000;0.0000;0.000;4.8417;0.556135;-0.527751;0.439938;-0.467598;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.920;True;;
1645;-95.4696;90.2952;6628.103;0.000;0.0000;0.0000;0.000;4.8396;0.556128;-0.527737;0.439944;-0.467615;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.930;True;;
1646;-95.4695;90.2954;6628.491;0.000;0.0000;0.0000;0.000;4.8361;0.556107;-0.527733;0.439968;-0.467623;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.940;True;;
1647;-95.4693;90.2956;6628.935;0.000;0.0000;0.0000;0.000;4.8341;0.556091;-0.527735;0.439981;-0.467627;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.950;True;;
1648;-95.4692;90.2958;6629.432;0.000;0.0000;0.0000;0.000;4.8318;0.556077;-0.527734;0.440000;-0.467628;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.960;True;;
1649;-95.4691;90.2960;6629.979;0.000;0.0000;0.0000;0.000;4.8282;0.556051;-0.527737;0.440027;-0.467629;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.970;True;;
1650;-95.4690;90.2963;6630.572;0.000;0.0000;0.0000;0.000;4.8250;0.556023;-0.527750;0.440061;-0.467615;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.980;True;;
1651;-95.4688;90.2965;6631.219;0.000;0.0000;0.0000;0.000;4.8212;0.555988;-0.527766;0.440094;-0.467608;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:23.990;True;;
1652;-95.4688;90.2968;6631.917;0.000;0.0000;0.0000;0.000;4.8191;0.555959;-0.527792;0.440125;-0.467585;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.000;True;;
1653;-95.4687;90.2970;6632.665;0.000;0.0000;0.0000;0.000;4.8149;0.555918;-0.527815;0.440168;-0.467567;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.010;True;;
1654;-95.4686;90.2973;6633.466;0.000;0.0000;0.0000;0.000;4.8115;0.555879;-0.527844;0.440209;-0.467543;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.020;True;;
1655;-95.4685;90.2976;6634.312;0.000;0.0000;0.0000;0.000;4.8080;0.555832;-0.527884;0.440256;-0.467508;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.030;True;;
1656;-95.4684;90.2979;6635.210;0.000;0.0000;0.0000;0.000;4.8044;0.555787;-0.527922;0.440309;-0.467470;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.040;True;;
1657;-95.4683;90.2982;6636.158;0.000;0.0000;0.0000;0.000;4.8015;0.555738;-0.527971;0.440358;-0.467426;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.050;True;;
1658;-95.4682;90.2985;6637.155;0.000;0.0000;0.0000;0.000;4.7972;0.555680;-0.528021;0.440416;-0.467383;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.060;True;;
1659;-95.4681;90.2988;6638.203;0.000;0.0000;0.0000;0.000;4.7945;0.555630;-0.528076;0.440471;-0.467330;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.070;True;;
1660;-95.4681;90.2992;6639.298;0.000;0.0000;0.0000;0.000;4.7889;0.555562;-0.528128;0.440545;-0.467281;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.080;True;;
1661;-95.4680;90.2996;6640.440;0.000;0.0000;0.0000;0.000;4.7853;0.555496;-0.528198;0.440612;-0.467218;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.090;True;;
1662;-95.4679;90.3000;6641.638;0.000;0.0000;0.0000;0.000;4.7818;0.555434;-0.528261;0.440674;-0.467161;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.100;True;;
1663;-95.4678;90.3004;6642.874;0.000;0.0000;0.0000;0.000;4.7769;0.555355;-0.528338;0.440758;-0.467089;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.110;True;;
1664;-95.4678;90.3009;6644.166;0.000;0.0000;0.0000;0.000;4.7731;0.555286;-0.528410;0.440831;-0.467020;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.120;True;;
1665;-95.4678;90.3014;6645.506;0.000;0.0000;0.0000;0.000;4.7691;0.555213;-0.528486;0.440909;-0.466948;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.130;True;;
1666;-95.4677;90.3019;6646.890;0.000;0.0000;0.0000;0.000;4.7649;0.555130;-0.528573;0.440990;-0.466871;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.140;True;;
1667;-95.4677;90.3023;6648.322;0.000;0.0000;0.0000;0.000;4.7613;0.555050;-0.528663;0.441075;-0.466784;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.150;True;;
1668;-95.4676;90.3028;6649.800;0.000;0.0000;0.0000;0.000;4.7568;0.554962;-0.528755;0.441166;-0.466700;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.160;True;;
1669;-95.4676;90.3033;6651.325;0.000;0.0000;0.0000;0.000;4.7521;0.554875;-0.528844;0.441264;-0.466609;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.170;True;;
1670;-95.4676;90.3038;6652.892;0.000;0.0000;0.0000;0.000;4.7477;0.554778;-0.528949;0.441364;-0.466510;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.180;True;;
1671;-95.4676;90.3043;6654.511;0.000;0.0000;0.0000;0.000;4.7436;0.554684;-0.529050;0.441459;-0.466418;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.190;True;;
1672;-95.4676;90.3048;6656.171;0.000;0.0000;0.0000;0.000;4.7396;0.554586;-0.529159;0.441564;-0.466311;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.200;True;;
1673;-95.4676;90.3053;6657.874;0.000;0.0000;0.0000;0.000;4.7367;0.554486;-0.529280;0.441665;-0.466198;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.210;True;;
1674;-95.4676;90.3058;6659.624;0.000;0.0000;0.0000;0.000;4.7307;0.554374;-0.529386;0.441783;-0.466098;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.220;True;;
1675;-95.4676;90.3063;6661.413;0.000;0.0000;0.0000;0.000;4.7274;0.554266;-0.529513;0.441896;-0.465976;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.230;True;;
1676;-95.4676;90.3069;6663.247;0.000;0.0000;0.0000;0.000;4.7245;0.554158;-0.529642;0.442009;-0.465851;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.240;True;;
1677;-95.4676;90.3074;6665.126;0.000;0.0000;0.0000;0.000;4.7201;0.554041;-0.529767;0.442129;-0.465733;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.250;True;;
1678;-95.4677;90.3080;6667.045;0.000;0.0000;0.0000;0.000;4.7162;0.553922;-0.529899;0.442253;-0.465607;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.260;True;;
1679;-95.4677;90.3085;6669.003;0.000;0.0000;0.0000;0.000;4.7147;0.553808;-0.530045;0.442372;-0.465462;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.270;True;;
1680;-95.4677;90.3091;6671.006;0.000;0.0000;0.0000;0.000;4.7103;0.553680;-0.530179;0.442501;-0.465340;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.280;True;;
1681;-95.4678;90.3097;6673.047;0.000;0.0000;0.0000;0.000;4.7073;0.553558;-0.530320;0.442634;-0.465198;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.290;True;;
1682;-95.4678;90.3103;6675.127;0.000;0.0000;0.0000;0.000;4.7065;0.553434;-0.530478;0.442757;-0.465047;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.300;True;;
1683;-95.4679;90.3109;6677.251;0.000;0.0000;0.0000;0.000;4.7036;0.553307;-0.530622;0.442890;-0.464909;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.310;True;;
1684;-95.4679;90.3114;6679.412;0.000;0.0000;0.0000;0.000;4.7024;0.553179;-0.530778;0.443022;-0.464757;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.320;True;;
1685;-95.4680;90.3120;6681.606;0.000;0.0000;0.0000;0.000;4.7013;0.553045;-0.530943;0.443162;-0.464595;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.330;True;;
1686;-95.4681;90.3125;6683.843;0.000;0.0000;0.0000;0.000;4.6991;0.552907;-0.531100;0.443303;-0.464445;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.340;True;;
1687;-95.4682;90.3131;6686.120;0.000;0.0000;0.0000;0.000;4.6981;0.552775;-0.531258;0.443439;-0.464292;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.350;True;;
1688;-95.4683;90.3136;6688.429;0.000;0.0000;0.0000;0.000;4.6977;0.552637;-0.531426;0.443579;-0.464129;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.360;True;;
1689;-95.4684;90.3141;6690.776;0.000;0.0000;0.0000;0.000;4.6963;0.552495;-0.531588;0.443727;-0.463972;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.370;True;;
1690;-95.4685;90.3147;6693.151;0.000;0.0000;0.0000;0.000;4.6977;0.552350;-0.531775;0.443872;-0.463792;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.380;True;;
1691;-95.4686;90.3152;6695.569;0.000;0.0000;0.0000;0.000;4.6969;0.552208;-0.531938;0.444022;-0.463630;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.390;True;;
1692;-95.4687;90.3157;6698.016;0.000;0.0000;0.0000;0.000;4.6972;0.552058;-0.532117;0.444173;-0.463458;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.400;True;;
1693;-95.4688;90.3163;6700.498;0.000;0.0000;0.0000;0.000;4.6985;0.551912;-0.532296;0.444323;-0.463282;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.410;True;;
1694;-95.4689;90.3168;6703.012;0.000;0.0000;0.0000;0.000;4.7002;0.551767;-0.532477;0.444475;-0.463101;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.420;True;;
1695;-95.4691;90.3174;6705.561;0.000;0.0000;0.0000;0.000;4.7016;0.551616;-0.532658;0.444625;-0.462929;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.430;True;;
1696;-95.4692;90.3179;6708.137;0.000;0.0000;0.0000;0.000;4.7042;0.551461;-0.532850;0.444779;-0.462745;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.440;True;;
1697;-95.4694;90.3185;6710.743;0.000;0.0000;0.0000;0.000;4.7074;0.551310;-0.533042;0.444936;-0.462553;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.450;True;;
1698;-95.4695;90.3190;6713.383;0.000;0.0000;0.0000;0.000;4.7102;0.551158;-0.533227;0.445094;-0.462369;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.460;True;;
1699;-95.4697;90.3195;6716.049;0.000;0.0000;0.0000;0.000;4.7141;0.551001;-0.533425;0.445248;-0.462180;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.470;True;;
1700;-95.4698;90.3200;6718.742;0.000;0.0000;0.0000;0.000;4.7173;0.550840;-0.533617;0.445418;-0.461986;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.480;True;;
1701;-95.4700;90.3205;6721.463;0.000;0.0000;0.0000;0.000;4.7229;0.550681;-0.533824;0.445571;-0.461788;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.490;True;;
1702;-95.4702;90.3209;6724.213;0.000;0.0000;0.0000;0.000;4.7276;0.550525;-0.534019;0.445734;-0.461593;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.500;True;;
1703;-95.4704;90.3214;6726.990;0.000;0.0000;0.0000;0.000;4.7336;0.550368;-0.534221;0.445891;-0.461394;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.510;True;;
1704;-95.4706;90.3218;6729.794;0.000;0.0000;0.0000;0.000;4.7384;0.550208;-0.534413;0.446058;-0.461200;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.520;True;;
1705;-95.4708;90.3222;6732.618;0.000;0.0000;0.0000;0.000;4.7457;0.550045;-0.534626;0.446216;-0.460996;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.530;True;;
1706;-95.4710;90.3225;6735.466;0.000;0.0000;0.0000;0.000;4.7542;0.549886;-0.534841;0.446375;-0.460782;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.540;True;;
1707;-95.4712;90.3229;6738.338;0.000;0.0000;0.0000;0.000;4.7607;0.549719;-0.535045;0.446547;-0.460577;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.550;True;;
1708;-95.4714;90.3233;6741.236;0.000;0.0000;0.0000;0.000;4.7689;0.549557;-0.535254;0.446708;-0.460372;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.560;True;;
1709;-95.4716;90.3237;6744.157;0.000;0.0000;0.0000;0.000;4.7771;0.549396;-0.535461;0.446867;-0.460169;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.570;True;;
1710;-95.4718;90.3241;6747.094;0.000;0.0000;0.0000;0.000;4.7864;0.549228;-0.535678;0.447034;-0.459955;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.580;True;;
1711;-95.4721;90.3244;6750.058;0.000;0.0000;0.0000;0.000;4.7961;0.549069;-0.535888;0.447191;-0.459747;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.590;True;;
1712;-95.4723;90.3248;6753.038;0.000;0.0000;0.0000;0.000;4.8058;0.548902;-0.536101;0.447356;-0.459537;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.600;True;;
1713;-95.4726;90.3251;6756.040;0.000;0.0000;0.0000;0.000;4.8157;0.548741;-0.536309;0.447519;-0.459328;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.610;True;;
1714;-95.4728;90.3254;6759.055;0.000;0.0000;0.0000;0.000;4.8263;0.548569;-0.536528;0.447689;-0.459112;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.620;True;;
1715;-95.4731;90.3257;6762.093;0.000;0.0000;0.0000;0.000;4.8373;0.548405;-0.536740;0.447850;-0.458904;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.630;True;;
1716;-95.4733;90.3260;6765.141;0.000;0.0000;0.0000;0.000;4.8484;0.548231;-0.536959;0.448021;-0.458688;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.640;True;;
1717;-95.4736;90.3262;6768.211;0.000;0.0000;0.0000;0.000;4.8599;0.548065;-0.537171;0.448187;-0.458476;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.650;True;;
1718;-95.4739;90.3264;6771.293;0.000;0.0000;0.0000;0.000;4.8723;0.547895;-0.537390;0.448355;-0.458258;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.660;True;;
1719;-95.4742;90.3266;6774.395;0.000;0.0000;0.0000;0.000;4.8846;0.547730;-0.537603;0.448518;-0.458047;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.670;True;;
1720;-95.4744;90.3268;6777.506;0.000;0.0000;0.0000;0.000;4.8978;0.547561;-0.537821;0.448685;-0.457829;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.680;True;;
1721;-95.4747;90.3270;6780.635;0.000;0.0000;0.0000;0.000;4.9117;0.547400;-0.538036;0.448844;-0.457613;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.690;True;;
1722;-95.4750;90.3271;6783.771;0.000;0.0000;0.0000;0.000;4.9257;0.547227;-0.538258;0.449011;-0.457395;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.700;True;;
1723;-95.4754;90.3272;6786.918;0.000;0.0000;0.0000;0.000;4.9405;0.547054;-0.538484;0.449178;-0.457171;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.710;True;;
1724;-95.4757;90.3273;6790.081;0.000;0.0000;0.0000;0.000;4.9549;0.546891;-0.538696;0.449340;-0.456957;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.720;True;;
1725;-95.4760;90.3274;6793.246;0.000;0.0000;0.0000;0.000;4.9706;0.546716;-0.538925;0.449507;-0.456733;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.730;True;;
1726;-95.4763;90.3274;6796.424;0.000;0.0000;0.0000;0.000;4.9865;0.546544;-0.539149;0.449677;-0.456508;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.740;True;;
1727;-95.4766;90.3275;6799.614;0.000;0.0000;0.0000;0.000;5.0026;0.546377;-0.539369;0.449836;-0.456290;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.750;True;;
1728;-95.4769;90.3276;6802.808;0.000;0.0000;0.0000;0.000;5.0186;0.546204;-0.539590;0.450001;-0.456073;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.760;True;;
1729;-95.4773;90.3276;6806.012;0.000;0.0000;0.0000;0.000;5.0357;0.546036;-0.539814;0.450159;-0.455854;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.770;True;;
1730;-95.4776;90.3276;6809.216;0.000;0.0000;0.0000;0.000;5.0536;0.545858;-0.540046;0.450329;-0.455623;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.780;True;;
1731;-95.4780;90.3276;6812.435;0.000;0.0000;0.0000;0.000;5.0697;0.545693;-0.540256;0.450489;-0.455414;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.790;True;;
1732;-95.4783;90.3275;6815.653;0.000;0.0000;0.0000;0.000;5.0879;0.545523;-0.540481;0.450652;-0.455190;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.800;True;;
1733;-95.4787;90.3274;6818.871;0.000;0.0000;0.0000;0.000;5.1060;0.545341;-0.540710;0.450826;-0.454963;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.810;True;;
1734;-95.4791;90.3273;6822.101;0.000;0.0000;0.0000;0.000;5.1247;0.545174;-0.540934;0.450976;-0.454748;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.820;True;;
1735;-95.4795;90.3272;6825.327;0.000;0.0000;0.0000;0.000;5.1431;0.545003;-0.541154;0.451145;-0.454524;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.830;True;;
1736;-95.4798;90.3270;6828.557;0.000;0.0000;0.0000;0.000;5.1622;0.544827;-0.541380;0.451308;-0.454304;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.840;True;;
1737;-95.4802;90.3268;6831.788;0.000;0.0000;0.0000;0.000;5.1813;0.544654;-0.541603;0.451471;-0.454084;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.850;True;;
1738;-95.4806;90.3266;6835.019;0.000;0.0000;0.0000;0.000;5.2008;0.544483;-0.541824;0.451632;-0.453864;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.860;True;;
1739;-95.4810;90.3264;6838.250;0.000;0.0000;0.0000;0.000;5.2191;0.544303;-0.542041;0.451800;-0.453653;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.870;True;;
1740;-95.4814;90.3262;6841.477;0.000;0.0000;0.0000;0.000;5.2410;0.544134;-0.542274;0.451958;-0.453422;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.880;True;;
1741;-95.4818;90.3259;6844.703;0.000;0.0000;0.0000;0.000;5.2598;0.543951;-0.542494;0.452124;-0.453213;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.890;True;;
1742;-95.4822;90.3257;6847.923;0.000;0.0000;0.0000;0.000;5.2805;0.543771;-0.542720;0.452291;-0.452991;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.900;True;;
1743;-95.4826;90.3254;6851.142;0.000;0.0000;0.0000;0.000;5.3015;0.543594;-0.542946;0.452453;-0.452771;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.910;True;;
1744;-95.4830;90.3252;6854.360;0.000;0.0000;0.0000;0.000;5.3218;0.543423;-0.543160;0.452616;-0.452556;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.920;True;;
1745;-95.4835;90.3249;6857.565;0.000;0.0000;0.0000;0.000;5.3442;0.543243;-0.543394;0.452775;-0.452333;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.930;True;;
1746;-95.4839;90.3246;6860.769;0.000;0.0000;0.0000;0.000;5.3652;0.543069;-0.543611;0.452939;-0.452116;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.940;True;;
1747;-95.4843;90.3243;6863.965;0.000;0.0000;0.0000;0.000;5.3867;0.542888;-0.543836;0.453100;-0.451902;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.950;True;;
1748;-95.4848;90.3239;6867.149;0.000;0.0000;0.0000;0.000;5.4092;0.542707;-0.544063;0.453268;-0.451677;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:55:24.960;True;;
