Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
1001;111.8809;90.3799;5702.473;0.000;0.0000;0.0000;0.000;3.7927;0.578283;-0.568756;-0.411018;0.416136;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.270;True;;
1002;111.8805;90.3802;5697.054;0.000;0.0000;0.0000;0.000;3.7888;0.578313;-0.568747;-0.410989;0.416135;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.280;True;;
1003;111.8800;90.3806;5691.643;0.000;0.0000;0.0000;0.000;3.7858;0.578339;-0.568737;-0.410960;0.416143;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.290;True;;
1004;111.8796;90.3810;5686.237;0.000;0.0000;0.0000;0.000;3.7824;0.578366;-0.568728;-0.410930;0.416145;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.300;True;;
1005;111.8792;90.3814;5680.832;0.000;0.0000;0.0000;0.000;3.7806;0.578380;-0.568726;-0.410913;0.416146;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.310;True;;
1006;111.8788;90.3818;5675.434;0.000;0.0000;0.0000;0.000;3.7785;0.578393;-0.568729;-0.410894;0.416144;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.320;True;;
1007;111.8783;90.3823;5670.035;0.000;0.0000;0.0000;0.000;3.7770;0.578395;-0.568746;-0.410879;0.416132;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.330;True;;
1008;111.8779;90.3828;5664.642;0.000;0.0000;0.0000;0.000;3.7756;0.578396;-0.568763;-0.410866;0.416120;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.340;True;;
1009;111.8775;90.3833;5659.255;0.000;0.0000;0.0000;0.000;3.7733;0.578402;-0.568782;-0.410845;0.416106;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.350;True;;
1010;111.8772;90.3837;5653.870;0.000;0.0000;0.0000;0.000;3.7729;0.578396;-0.568803;-0.410840;0.416091;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.360;True;;
1011;111.8768;90.3842;5648.485;0.000;0.0000;0.0000;0.000;3.7734;0.578376;-0.568839;-0.410842;0.416067;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.370;True;;
1012;111.8765;90.3846;5643.110;0.000;0.0000;0.0000;0.000;3.7727;0.578367;-0.568871;-0.410840;0.416038;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.380;True;;
1013;111.8762;90.3849;5637.734;0.000;0.0000;0.0000;0.000;3.7729;0.578345;-0.568915;-0.410839;0.416010;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.390;True;;
1014;111.8758;90.3852;5632.365;0.000;0.0000;0.0000;0.000;3.7723;0.578328;-0.568957;-0.410834;0.415981;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.400;True;;
1015;111.8755;90.3856;5626.995;0.000;0.0000;0.0000;0.000;3.7732;0.578299;-0.569009;-0.410843;0.415942;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.410;True;;
1016;111.8752;90.3859;5621.631;0.000;0.0000;0.0000;0.000;3.7746;0.578263;-0.569067;-0.410853;0.415903;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.420;True;;
1017;111.8749;90.3862;5616.268;0.000;0.0000;0.0000;0.000;3.7770;0.578219;-0.569128;-0.410870;0.415863;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.430;True;;
1018;111.8746;90.3864;5610.914;0.000;0.0000;0.0000;0.000;3.7778;0.578188;-0.569184;-0.410875;0.415825;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.440;True;;
1019;111.8743;90.3868;5605.560;0.000;0.0000;0.0000;0.000;3.7805;0.578144;-0.569246;-0.410896;0.415780;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.450;True;;
1020;111.8740;90.3872;5600.208;0.000;0.0000;0.0000;0.000;3.7831;0.578093;-0.569320;-0.410912;0.415733;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.460;True;;
1021;111.8738;90.3876;5594.855;0.000;0.0000;0.0000;0.000;3.7868;0.578036;-0.569394;-0.410936;0.415687;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.470;True;;
1022;111.8735;90.3878;5589.511;0.000;0.0000;0.0000;0.000;3.7900;0.577985;-0.569466;-0.410960;0.415637;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.480;True;;
1023;111.8732;90.3882;5584.166;0.000;0.0000;0.0000;0.000;3.7947;0.577919;-0.569549;-0.410993;0.415583;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.490;True;;
1024;111.8730;90.3886;5578.823;0.000;0.0000;0.0000;0.000;3.7996;0.577854;-0.569630;-0.411028;0.415528;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.500;True;;
1025;111.8727;90.3890;5573.488;0.000;0.0000;0.0000;0.000;3.8043;0.577794;-0.569702;-0.411058;0.415481;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.510;True;;
1026;111.8725;90.3894;5568.147;0.000;0.0000;0.0000;0.000;3.8099;0.577718;-0.569795;-0.411091;0.415428;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.520;True;;
1027;111.8723;90.3897;5562.809;0.000;0.0000;0.0000;0.000;3.8148;0.577646;-0.569889;-0.411123;0.415366;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.530;True;;
1028;111.8721;90.3901;5557.474;0.000;0.0000;0.0000;0.000;3.8206;0.577572;-0.569980;-0.411160;0.415309;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.540;True;;
1029;111.8719;90.3904;5552.143;0.000;0.0000;0.0000;0.000;3.8267;0.577496;-0.570071;-0.411199;0.415249;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.550;True;;
1030;111.8716;90.3908;5546.808;0.000;0.0000;0.0000;0.000;3.8335;0.577412;-0.570173;-0.411247;0.415179;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.560;True;;
1031;111.8714;90.3912;5541.480;0.000;0.0000;0.0000;0.000;3.8403;0.577338;-0.570257;-0.411291;0.415123;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.570;True;;
1032;111.8712;90.3916;5536.148;0.000;0.0000;0.0000;0.000;3.8474;0.577252;-0.570357;-0.411328;0.415068;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.580;True;;
1033;111.8711;90.3920;5530.816;0.000;0.0000;0.0000;0.000;3.8547;0.577164;-0.570462;-0.411370;0.415006;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.590;True;;
1034;111.8709;90.3923;5525.481;0.000;0.0000;0.0000;0.000;3.8628;0.577070;-0.570571;-0.411421;0.414935;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.600;True;;
1035;111.8707;90.3928;5520.157;0.000;0.0000;0.0000;0.000;3.8690;0.576996;-0.570667;-0.411459;0.414869;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.610;True;;
1036;111.8706;90.3934;5514.825;0.000;0.0000;0.0000;0.000;3.8764;0.576915;-0.570768;-0.411509;0.414792;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.620;True;;
1037;111.8704;90.3939;5509.497;0.000;0.0000;0.0000;0.000;3.8848;0.576831;-0.570861;-0.411558;0.414734;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.630;True;;
1038;111.8703;90.3943;5504.166;0.000;0.0000;0.0000;0.000;3.8922;0.576747;-0.570962;-0.411600;0.414670;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.640;True;;
1039;111.8702;90.3947;5498.836;0.000;0.0000;0.0000;0.000;3.8987;0.576669;-0.571065;-0.411637;0.414600;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.650;True;;
1040;111.8700;90.3951;5493.506;0.000;0.0000;0.0000;0.000;3.9065;0.576589;-0.571159;-0.411684;0.414535;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.660;True;;
1041;111.8699;90.3956;5488.172;0.000;0.0000;0.0000;0.000;3.9145;0.576504;-0.571261;-0.411729;0.414468;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.670;True;;
1042;111.8698;90.3959;5482.839;0.000;0.0000;0.0000;0.000;3.9222;0.576425;-0.571355;-0.411772;0.414405;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.680;True;;
1043;111.8697;90.3962;5477.506;0.000;0.0000;0.0000;0.000;3.9291;0.576352;-0.571444;-0.411808;0.414348;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.690;True;;
1044;111.8696;90.3964;5472.166;0.000;0.0000;0.0000;0.000;3.9382;0.576263;-0.571541;-0.411857;0.414288;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.700;True;;
1045;111.8695;90.3967;5466.830;0.000;0.0000;0.0000;0.000;3.9449;0.576196;-0.571628;-0.411898;0.414222;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.710;True;;
1046;111.8694;90.3970;5461.490;0.000;0.0000;0.0000;0.000;3.9533;0.576120;-0.571710;-0.411945;0.414168;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.720;True;;
1047;111.8693;90.3974;5456.151;0.000;0.0000;0.0000;0.000;3.9602;0.576053;-0.571788;-0.411978;0.414120;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.730;True;;
1048;111.8692;90.3977;5450.805;0.000;0.0000;0.0000;0.000;3.9673;0.575980;-0.571875;-0.412008;0.414072;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.740;True;;
1049;111.8691;90.3980;5445.461;0.000;0.0000;0.0000;0.000;3.9735;0.575916;-0.571955;-0.412033;0.414026;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.750;True;;
1050;111.8690;90.3984;5440.112;0.000;0.0000;0.0000;0.000;3.9809;0.575848;-0.572033;-0.412069;0.413978;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.760;True;;
1051;111.8690;90.3989;5434.763;0.000;0.0000;0.0000;0.000;3.9887;0.575786;-0.572095;-0.412111;0.413935;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.770;True;;
1052;111.8689;90.3993;5429.407;0.000;0.0000;0.0000;0.000;3.9955;0.575732;-0.572156;-0.412149;0.413889;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.780;True;;
1053;111.8688;90.3997;5424.049;0.000;0.0000;0.0000;0.000;4.0021;0.575676;-0.572215;-0.412178;0.413857;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.790;True;;
1054;111.8688;90.4002;5418.688;0.000;0.0000;0.0000;0.000;4.0075;0.575624;-0.572281;-0.412195;0.413818;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.800;True;;
1055;111.8688;90.4008;5413.323;0.000;0.0000;0.0000;0.000;4.0143;0.575569;-0.572339;-0.412224;0.413788;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.810;True;;
1056;111.8687;90.4013;5407.955;0.000;0.0000;0.0000;0.000;4.0214;0.575515;-0.572386;-0.412255;0.413766;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.820;True;;
1057;111.8687;90.4017;5402.589;0.000;0.0000;0.0000;0.000;4.0248;0.575488;-0.572428;-0.412268;0.413733;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.830;True;;
1058;111.8687;90.4020;5397.210;0.000;0.0000;0.0000;0.000;4.0303;0.575446;-0.572473;-0.412292;0.413704;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.840;True;;
1059;111.8687;90.4024;5391.832;0.000;0.0000;0.0000;0.000;4.0343;0.575416;-0.572510;-0.412306;0.413682;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.850;True;;
1060;111.8687;90.4028;5386.452;0.000;0.0000;0.0000;0.000;4.0377;0.575391;-0.572542;-0.412316;0.413662;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.860;True;;
1061;111.8687;90.4032;5381.065;0.000;0.0000;0.0000;0.000;4.0414;0.575365;-0.572575;-0.412326;0.413644;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.870;True;;
1062;111.8687;90.4034;5375.673;0.000;0.0000;0.0000;0.000;4.0457;0.575339;-0.572597;-0.412344;0.413631;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.880;True;;
1063;111.8687;90.4037;5370.281;0.000;0.0000;0.0000;0.000;4.0468;0.575331;-0.572617;-0.412338;0.413620;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.890;True;;
1064;111.8687;90.4043;5364.886;0.000;0.0000;0.0000;0.000;4.0489;0.575322;-0.572627;-0.412337;0.413619;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.900;True;;
1065;111.8687;90.4048;5359.483;0.000;0.0000;0.0000;0.000;4.0507;0.575315;-0.572642;-0.412337;0.413608;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.910;True;;
1066;111.8687;90.4051;5354.078;0.000;0.0000;0.0000;0.000;4.0527;0.575308;-0.572644;-0.412336;0.413617;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.920;True;;
1067;111.8687;90.4054;5348.673;0.000;0.0000;0.0000;0.000;4.0530;0.575317;-0.572633;-0.412326;0.413630;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.930;True;;
1068;111.8688;90.4058;5343.258;0.000;0.0000;0.0000;0.000;4.0535;0.575321;-0.572633;-0.412316;0.413634;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.940;True;;
1069;111.8688;90.4064;5337.838;0.000;0.0000;0.0000;0.000;4.0552;0.575323;-0.572624;-0.412314;0.413645;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.950;True;;
1070;111.8688;90.4069;5332.418;0.000;0.0000;0.0000;0.000;4.0541;0.575341;-0.572610;-0.412294;0.413660;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.960;True;;
1071;111.8688;90.4070;5326.993;0.000;0.0000;0.0000;0.000;4.0533;0.575358;-0.572589;-0.412276;0.413683;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.970;True;;
1072;111.8689;90.4072;5321.565;0.000;0.0000;0.0000;0.000;4.0522;0.575378;-0.572565;-0.412252;0.413711;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.980;True;;
1073;111.8689;90.4077;5316.135;0.000;0.0000;0.0000;0.000;4.0513;0.575405;-0.572528;-0.412237;0.413741;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:40.990;True;;
1074;111.8689;90.4082;5310.697;0.000;0.0000;0.0000;0.000;4.0504;0.575431;-0.572495;-0.412221;0.413766;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.000;True;;
1075;111.8689;90.4085;5305.258;0.000;0.0000;0.0000;0.000;4.0489;0.575462;-0.572452;-0.412199;0.413805;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.010;True;;
1076;111.8690;90.4087;5299.818;0.000;0.0000;0.0000;0.000;4.0446;0.575508;-0.572407;-0.412156;0.413846;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.020;True;;
1077;111.8690;90.4090;5294.370;0.000;0.0000;0.0000;0.000;4.0415;0.575549;-0.572364;-0.412124;0.413880;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.030;True;;
1078;111.8691;90.4097;5288.918;0.000;0.0000;0.0000;0.000;4.0407;0.575580;-0.572315;-0.412106;0.413922;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.040;True;;
1079;111.8691;90.4103;5283.469;0.000;0.0000;0.0000;0.000;4.0376;0.575630;-0.572252;-0.412074;0.413973;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.050;True;;
1080;111.8692;90.4108;5278.017;0.000;0.0000;0.0000;0.000;4.0327;0.575690;-0.572187;-0.412029;0.414022;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.060;True;;
1081;111.8693;90.4112;5272.558;0.000;0.0000;0.0000;0.000;4.0296;0.575736;-0.572128;-0.411995;0.414074;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.070;True;;
1082;111.8693;90.4117;5267.096;0.000;0.0000;0.0000;0.000;4.0245;0.575794;-0.572072;-0.411946;0.414120;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.080;True;;
1083;111.8694;90.4124;5261.636;0.000;0.0000;0.0000;0.000;4.0197;0.575859;-0.571997;-0.411904;0.414175;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.090;True;;
1084;111.8694;90.4129;5256.169;0.000;0.0000;0.0000;0.000;4.0162;0.575916;-0.571924;-0.411872;0.414229;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.100;True;;
1085;111.8695;90.4133;5250.697;0.000;0.0000;0.0000;0.000;4.0114;0.575977;-0.571860;-0.411830;0.414275;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.110;True;;
1086;111.8695;90.4136;5245.229;0.000;0.0000;0.0000;0.000;4.0047;0.576052;-0.571779;-0.411771;0.414341;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.120;True;;
1087;111.8696;90.4139;5239.757;0.000;0.0000;0.0000;0.000;4.0000;0.576117;-0.571698;-0.411727;0.414404;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.130;True;;
1088;111.8697;90.4142;5234.283;0.000;0.0000;0.0000;0.000;3.9943;0.576182;-0.571631;-0.411674;0.414459;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.140;True;;
1089;111.8697;90.4146;5228.815;0.000;0.0000;0.0000;0.000;3.9883;0.576263;-0.571535;-0.411624;0.414529;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.150;True;;
1090;111.8698;90.4150;5223.337;0.000;0.0000;0.0000;0.000;3.9827;0.576337;-0.571449;-0.411574;0.414595;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.160;True;;
1091;111.8699;90.4152;5217.855;0.000;0.0000;0.0000;0.000;3.9766;0.576410;-0.571375;-0.411525;0.414645;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.170;True;;
1092;111.8699;90.4155;5212.377;0.000;0.0000;0.0000;0.000;3.9719;0.576476;-0.571290;-0.411476;0.414717;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.180;True;;
1093;111.8700;90.4160;5206.905;0.000;0.0000;0.0000;0.000;3.9656;0.576559;-0.571190;-0.411417;0.414799;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.190;True;;
1094;111.8700;90.4166;5201.423;0.000;0.0000;0.0000;0.000;3.9621;0.576623;-0.571104;-0.411380;0.414866;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.200;True;;
1095;111.8700;90.4172;5195.940;0.000;0.0000;0.0000;0.000;3.9573;0.576691;-0.571022;-0.411334;0.414929;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.210;True;;
1096;111.8701;90.4177;5190.465;0.000;0.0000;0.0000;0.000;3.9509;0.576778;-0.570922;-0.411276;0.415003;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.220;True;;
1097;111.8701;90.4182;5184.986;0.000;0.0000;0.0000;0.000;3.9467;0.576848;-0.570826;-0.411229;0.415083;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.230;True;;
1098;111.8702;90.4189;5179.509;0.000;0.0000;0.0000;0.000;3.9413;0.576921;-0.570744;-0.411177;0.415147;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.240;True;;
1099;111.8702;90.4195;5174.024;0.000;0.0000;0.0000;0.000;3.9382;0.576977;-0.570671;-0.411138;0.415208;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.250;True;;
1100;111.8703;90.4200;5168.548;0.000;0.0000;0.0000;0.000;3.9340;0.577056;-0.570564;-0.411099;0.415284;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.260;True;;
1101;111.8703;90.4204;5163.069;0.000;0.0000;0.0000;0.000;3.9297;0.577129;-0.570470;-0.411056;0.415353;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.270;True;;
1102;111.8704;90.4209;5157.593;0.000;0.0000;0.0000;0.000;3.9250;0.577198;-0.570391;-0.411010;0.415412;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.280;True;;
1103;111.8704;90.4214;5152.116;0.000;0.0000;0.0000;0.000;3.9213;0.577256;-0.570317;-0.410963;0.415479;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.290;True;;
1104;111.8704;90.4216;5146.641;0.000;0.0000;0.0000;0.000;3.9191;0.577312;-0.570232;-0.410929;0.415551;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.300;True;;
1105;111.8704;90.4219;5141.166;0.000;0.0000;0.0000;0.000;3.9152;0.577375;-0.570157;-0.410892;0.415604;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.310;True;;
1106;111.8705;90.4223;5135.694;0.000;0.0000;0.0000;0.000;3.9113;0.577440;-0.570082;-0.410855;0.415653;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.320;True;;
1107;111.8705;90.4229;5130.224;0.000;0.0000;0.0000;0.000;3.9091;0.577499;-0.569998;-0.410824;0.415718;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.330;True;;
1108;111.8706;90.4233;5124.755;0.000;0.0000;0.0000;0.000;3.9063;0.577550;-0.569930;-0.410787;0.415776;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.340;True;;
1109;111.8706;90.4235;5119.288;0.000;0.0000;0.0000;0.000;3.9036;0.577597;-0.569875;-0.410752;0.415821;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.350;True;;
1110;111.8706;90.4241;5113.824;0.000;0.0000;0.0000;0.000;3.9024;0.577641;-0.569806;-0.410727;0.415878;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.360;True;;
1111;111.8706;90.4248;5108.366;0.000;0.0000;0.0000;0.000;3.8994;0.577699;-0.569738;-0.410692;0.415928;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;68;'29.06.2021 09:33:41.370;True;;
